path,ko_current,ja_value,proposed_ko,source,ns
pages.marketingIntel.attrData.upliftTitle,📐 増分モデル (ダブルMLアップリフト),📐 増分モデル (ダブルMLアップリフト),📐 증분 모델(더블 ML 업리프트),b8_batch_08,pages
pages.marketingIntel.attrData.upliftSub,ロビンソン偏回帰による純増分効果を算出,ロビンソン偏回帰による純増分効果を算出,로빈슨 편회귀로 순증분 효과를 산출,b8_batch_07,pages
pages.marketingIntel.attrData.linear,リニア,リニア,리니어,b8_batch_07,pages
pages.marketingIntel.attrData.timeDecay,タイムディケイ,タイムディケイ,타임 디케이,b8_batch_07,pages
pages.marketingIntel.attrData.position,ポジションベース,ポジションベース,포지션 기반,b8_batch_07,pages
pages.marketingIntel.attrData.channelContrib,チャネル別貢献売上,チャネル別貢献売上,채널별 기여 매출,b8_batch_07,pages
pages.marketingIntel.attrData.topPaths,主要コンバージョンパス,主要コンバージョンパス,주요 전환 경로,b8_batch_07,pages
pages.marketingIntel.attrData.thompsonInProgress,"トンプソンサンプリング(5,000回)実行中…","トンプソンサンプリング(5,000回)実行中…","톰슨 샘플링(5,000회) 실행 중…",b8_batch_07,pages
pages.marketingIntel.attrData.betaBinomial,ベータ二項分布 · {{count}}名参加,ベータ二項分布 · {{count}}名参加,베타 이항 분포 · {{count}}명 참여,b8_batch_07,pages
pages.marketingIntel.attrData.abWinner,{{name}}が{{prob}}%の確率で最適です。,{{name}}が{{prob}}%の確率で最適です。,{{name}}이(가) {{prob}}% 확률로 최적입니다.,b8_batch_07,pages
pages.marketingIntel.attrData.abDeploy, ✅ 即時デプロイ推奨, ✅ 即時デプロイ推奨, ✅ 즉시 배포 추천,b8_batch_06,pages
pages.marketingIntel.attrData.abCollectMore, 🟡 追加データ収集推奨, 🟡 追加データ収集推奨, 🟡 추가 데이터 수집 추천,b8_batch_06,pages
pages.marketingIntel.attrData.cohortTitle,📅 週次購入コホート — リテンション率(%),📅 週次購入コホート — リテンション率(%),📅 주별 구매 코호트 — 리텐션율(%),b8_batch_08,pages
pages.marketingIntel.attrData.ltvcacTitle,💰 チャネル別 LTV vs CAC,💰 チャネル別 LTV vs CAC,💰 채널별 LTV vs CAC,b8_batch_08,pages
pages.marketingIntel.attrData.anomalyHeadDesc,リアルタイム異常検知,リアルタイム異常検知,실시간 이상 감지,b8_batch_07,pages
pages.marketingIntel.attrData.anomalyBodyText,Zスコアベース監視。|z|>2.0時自動アラート、7日移動平均トレンド分析。,Zスコアベース監視。|z|>2.0時自動アラート、7日移動平均トレンド分析。,"Z 점수 기반 모니터링. |z|>2.0 시 자동 알림, 7일 이동 평균 트렌드 분석.",b8_batch_07,pages
pages.marketingIntel.attrData.filterIssue,異常のみ,異常のみ,이상만,b8_batch_08,pages
pages.marketingIntel.attrData.anomalySummary,📊 異常検知サマリー,📊 異常検知サマリー,📊 이상 감지 요약,b8_batch_08,pages
pages.marketingIntel.attrData.radarCompare,🕸️ チャネル貢献度レーダー比較,🕸️ チャネル貢献度レーダー比較,🕸️ 채널 기여도 레이더 비교,b8_batch_08,pages
pages.marketingIntel.attrData.ascoreTitle,A-Score (アトリビューション信頼度),A-Score (アトリビューション信頼度),A-Score (어트리뷰션 신뢰도),b8_batch_06,pages
pages.marketingIntel.attrData.aScoreSub,モデル間一貫性ベース — 高いほど全モデルが同意する高信頼チャネル,モデル間一貫性ベース — 高いほど全モデルが同意する高信頼チャネル,모델 간 일관성 기반 — 높을수록 모든 모델이 동의하는 고신뢰 채널,b8_batch_07,pages
pages.marketingIntel.attrData.compareDescText,5つのモデルの貢献度をレーダーチャートで比較しA-Scoreを算定。,5つのモデルの貢献度をレーダーチャートで比較しA-Scoreを算定。,5개 모델의 기여도를 레이더 차트로 비교하여 A-Score를 산정합니다.,b8_batch_06,pages
pages.marketingIntel.attrData.modelCompareTable,📋 モデル別チャネル貢献度比較表 (%),📋 モデル別チャネル貢献度比較表 (%),📋 모델별 채널 기여도 비교표(%),b8_batch_08,pages
pages.marketingIntel.attrData.hubRun,AIマーケティングハブ実行結果,AIマーケティングハブ実行結果,AI 마케팅 허브 실행 결과,b8_batch_06,pages
pages.marketingIntel.attrData.autoRefl,件がアトリビューションに自動反映,件がアトリビューションに自動反映,건이 어트리뷰션에 자동 반영됨,b8_batch_08,pages
pages.marketingIntel.attrData.dataIncluded,ジャーニー実行・AI推奨データがモデル貢献度に含まれます,ジャーニー実行・AI推奨データがモデル貢献度に含まれます,여정 실행·AI 추천 데이터가 모델 기여도에 포함됩니다,b8_batch_07,pages
pages.marketingIntel.attrData.realtimeSync,リアルタイム同期 ✓,リアルタイム同期 ✓,실시간 동기화 ✓,b8_batch_07,pages
pages.marketingIntel.attrData.guideMtaName,📊 マルチタッチMTA,📊 マルチタッチMTA,📊 멀티터치 MTA,b8_batch_08,pages
pages.marketingIntel.attrData.guideMtaDesc,5つのモデルでチャネル別貢献売上と変換パスを分析。,5つのモデルでチャネル別貢献売上と変換パスを分析。,5개 모델로 채널별 기여 매출과 전환 경로를 분석합니다.,b8_batch_06,pages
pages.marketingIntel.attrData.guideShapleyDesc,2^n精密貢献度、シナジー分析、予算推奨を提供。,2^n精密貢献度、シナジー分析、予算推奨を提供。,"2^n 정밀 기여도, 시너지 분석, 예산 추천을 제공합니다.",b8_batch_06,pages
pages.marketingIntel.attrData.guideMmmName,📈 ベイジアンMMM,📈 ベイジアンMMM,📈 베이지안 MMM,b8_batch_08,pages
pages.marketingIntel.attrData.guideMmmDesc,52週時系列回帰分析、残留効果、飽和度、予算シミュレーター。,52週時系列回帰分析、残留効果、飽和度、予算シミュレーター。,"52주 시계열 회귀 분석, 잔류 효과, 포화도, 예산 시뮬레이터.",b8_batch_06,pages
pages.marketingIntel.attrData.guideMarkovName,🔗 マルコフ+アップリフト,🔗 マルコフ+アップリフト,🔗 마르코프 + 업리프트,b8_batch_08,pages
pages.marketingIntel.attrData.guideMarkovDesc,除去効果とダブルMLベース純増分効果を分析。,除去効果とダブルMLベース純増分効果を分析。,제거 효과와 더블 ML 기반 순증분 효과를 분석합니다.,b8_batch_08,pages
pages.marketingIntel.attrData.guideAbName,🧪 ベイジアンA/B,🧪 ベイジアンA/B,🧪 베이지안 A/B,b8_batch_08,pages
pages.marketingIntel.attrData.guideAbDesc,"5,000回シミュレーションでA/Bテスト勝者を統計判定。","5,000回シミュレーションでA/Bテスト勝者を統計判定。","5,000회 시뮬레이션으로 A/B 테스트 승자를 통계적으로 판정합니다.",b8_batch_06,pages
pages.marketingIntel.attrData.guideCohortName,📅 コホート分析,📅 コホート分析,📅 코호트 분석,b8_batch_08,pages
pages.marketingIntel.attrData.guideCohortDesc,週次コホートのリテンション率をヒートマップで可視化。,週次コホートのリテンション率をヒートマップで可視化。,주별 코호트 리텐션율을 히트맵으로 시각화합니다.,b8_batch_08,pages
pages.marketingIntel.attrData.guideLtvDesc,チャネル別LTVとCACを比較し投資効率を評価。,チャネル別LTVとCACを比較し投資効率を評価。,채널별 LTV와 CAC를 비교하여 투자 효율을 평가합니다.,b8_batch_07,pages
pages.marketingIntel.attrData.guideAnomalyDesc,Zスコアリアルタイム検知、急変時自動アラート。,Zスコアリアルタイム検知、急変時自動アラート。,"Z 점수 실시간 감지, 급변 시 자동 알림.",b8_batch_07,pages
pages.marketingIntel.attrData.guideCompareDesc,5モデルをレーダー比較しA-Scoreを算定。,5モデルをレーダー比較しA-Scoreを算定。,5개 모델을 레이더로 비교하여 A-Score를 산정합니다.,b8_batch_06,pages
pages.marketingIntel.campaignMgr.pageSub,AIマーケティングキャンペーン統合管理・素材・予算・成果・リアルタイム,AIマーケティングキャンペーン統合管理・素材・予算・成果・リアルタイム,AI 마케팅 캠페인 통합 관리·소재·예산·성과·실시간,b8_batch_06,pages
pages.marketingIntel.campaignMgr.newCampaignBtn,🎯 新規キャンペーン承認登録,🎯 新規キャンペーン承認登録,🎯 새 캠페인 승인 등록,b8_batch_08,pages
pages.marketingIntel.campaignMgr.btnAiRecommend,✨ AIマーケティング推奨,✨ AIマーケティング推奨,✨ AI 마케팅 추천,b8_batch_07,pages
pages.marketingIntel.campaignMgr.tabGantt,📅 スケジュール,📅 スケジュール,📅 일정,b8_batch_08,pages
pages.marketingIntel.campaignMgr.tabCrm,🔗 CRMチャネル,🔗 CRMチャネル,🔗 CRM 채널,b8_batch_08,pages
pages.marketingIntel.campaignMgr.tabMonitor,📡 モニタリング,📡 モニタリング,📡 모니터링,b8_batch_08,pages
pages.marketingIntel.campaignMgr.tabBudgetAlert,🔔 予算アラート,🔔 予算アラート,🔔 예산 알림,b8_batch_08,pages
pages.marketingIntel.campaignMgr.tabCopywriter,🤖 AIコピー,🤖 AIコピー,🤖 AI 카피,b8_batch_08,pages
pages.marketingIntel.campaignMgr.noCampaigns,登録されたキャンペーンがありません。,登録されたキャンペーンがありません。,등록된 캠페인이 없습니다.,b8_batch_08,pages
pages.marketingIntel.campaignMgr.monitorTitle,リアルタイムモニター,リアルタイムモニター,실시간 모니터,b8_batch_07,pages
pages.marketingIntel.campaignMgr.months,ヶ月,ヶ月,개월,b8_batch_07,pages
pages.marketingIntel.campaignMgr.emailTitle,メールA/Bテスト,メールA/Bテスト,이메일 A/B 테스트,b8_batch_07,pages
pages.marketingIntel.campaignMgr.emailAb,メール送信履歴,メール送信履歴,이메일 발송 이력,b8_batch_07,pages
pages.marketingIntel.campaignMgr.noEmail,メール履歴なし,メール履歴なし,이메일 이력 없음,b8_batch_07,pages
pages.marketingIntel.campaignMgr.kakaoTitle,カカオ通知,カカオ通知,카카오 알림,b8_batch_07,pages
pages.marketingIntel.campaignMgr.noKakao,カカオ履歴なし,カカオ履歴なし,카카오 이력 없음,b8_batch_07,pages
pages.marketingIntel.campaignMgr.abSub,キャンペーン素材A/Bテスト,キャンペーン素材A/Bテスト,캠페인 소재 A/B 테스트,b8_batch_07,pages
pages.marketingIntel.campaignMgr.startEmailAb,メールA/Bテスト開始,メールA/Bテスト開始,이메일 A/B 테스트 시작,b8_batch_07,pages
pages.marketingIntel.campaignMgr.budgetAlertTitle,予算アラート設定,予算アラート設定,예산 알림 설정,b8_batch_08,pages
pages.marketingIntel.campaignMgr.budgetAlertDesc,予算消化率アラートを管理,予算消化率アラートを管理,예산 소진율 알림 관리,b8_batch_08,pages
pages.marketingIntel.campaignMgr.noBudgetAlerts,予算アラート未設定,予算アラート未設定,예산 알림 미설정,b8_batch_08,pages
pages.marketingIntel.campaignMgr.alertOnly,通知のみ,通知のみ,알림만,b8_batch_08,pages
pages.marketingIntel.campaignMgr.aiCopyTitle,AIコピーライティング,AIコピーライティング,AI 카피라이팅,b8_batch_06,pages
pages.marketingIntel.campaignMgr.copyPrompt,プロンプト,プロンプト,프롬프트,b8_batch_07,pages
pages.marketingIntel.campaignMgr.toneLuxury,プレミアム,プレミアム,프리미엄,b8_batch_07,pages
pages.marketingIntel.campaignMgr.ganttTitle,キャンペーンスケジュール,キャンペーンスケジュール,캠페인 일정,b8_batch_07,pages
pages.marketingIntel.campaignMgr.roiRanking,ランキング,ランキング,랭킹,b8_batch_07,pages
pages.marketingIntel.campaignMgr.newCampaignTitle,新規キャンペーン登録,新規キャンペーン登録,새 캠페인 등록,b8_batch_08,pages
pages.marketingIntel.campaignMgr.newCampaignSubtitle,基本情報を入力,基本情報を入力,기본 정보 입력,b8_batch_08,pages
pages.marketingIntel.campaignMgr.newCampaignWarn,必須項目を入力してください,必須項目を入力してください,필수 항목을 입력해주세요,b8_batch_08,pages
pages.marketingIntel.campaignMgr.approvalWarn1,承認後すぐに運用されます,承認後すぐに運用されます,승인 후 즉시 운영됩니다,b8_batch_08,pages
pages.marketingIntel.campaignMgr.approvalWarn2,承認取消はできません,承認取消はできません,승인 취소는 불가능합니다,b8_batch_08,pages
pages.marketingIntel.campaignMgr.afterApprovalDesc,承認後に自動有効化,承認後に自動有効化,승인 후 자동 활성화,b8_batch_08,pages
pages.marketingIntel.campaignMgr.manager,マネージャー,マネージャー,매니저,b8_batch_07,pages
pages.marketingIntel.campaignMgr.managerAI,AIマネージャー,AIマネージャー,AI 매니저,b8_batch_06,pages
pages.marketingIntel.campaignMgr.noActive,アクティブなし,アクティブなし,활성 없음,b8_batch_07,pages
pages.marketingIntel.campaignMgr.todayNote,今日のメモ,今日のメモ,오늘의 메모,b8_batch_08,pages
