path,ko_current,ja_value,proposed_ko,source,ns
pages.menu.marketingIntel.adCreativeTitle,🎨 AI広告クリエイティブ生成スタジオ,🎨 AI広告クリエイティブ生成スタジオ,🎨 AI 광고 크리에이티브 생성 스튜디오,top500,pages
pages.menu.marketingIntel.adCreativeSub,Claude AIがチャネル・カテゴリ・ターゲットに合わせた広告素材を自動生成します,Claude AIがチャネル・カテゴリ・ターゲットに合わせた広告素材を自動生成します,Claude AI가 채널·카테고리·타겟에 맞는 광고 소재를 자동 생성합니다,top500,pages
pages.menu.marketingIntel.adPlatform,📢 広告プラットフォーム選択,📢 広告プラットフォーム選択,📢 광고 플랫폼 선택,top500,pages
pages.menu.marketingIntel.adSize,📐 広告サイズ,📐 広告サイズ,📐 광고 사이즈,top500,pages
pages.menu.marketingIntel.adStyle,🎨 クリエイティブスタイル,🎨 クリエイティブスタイル,🎨 크리에이티브 스타일,top500,pages
pages.menu.marketingIntel.adTone,✍️ コピーのトーン,✍️ コピーのトーン,✍️ 카피 톤,top500,pages
pages.menu.marketingIntel.adProductPh,例: 保湿クリーム プレミアム 50ml,例: 保湿クリーム プレミアム 50ml,예: 보습 크림 프리미엄 50ml,top500,pages
pages.menu.marketingIntel.adKeyword,🔑 キーワード,🔑 キーワード,🔑 키워드,top500,pages
pages.menu.marketingIntel.adKeywordPh,"例: 保湿, 弾力, 肌バリア","例: 保湿, 弾力, 肌バリア","예: 보습, 탄력, 피부 장벽",top500,pages
pages.menu.marketingIntel.adTarget,🎯 ターゲット,🎯 ターゲット,🎯 타겟,top500,pages
pages.menu.marketingIntel.adCta,📣 CTAボタン,📣 CTAボタン,📣 CTA 버튼,top500,pages
pages.menu.marketingIntel.adGenerate,✨ AI広告素材を生成,✨ AI広告素材を生成,✨ AI 광고 소재 생성,top500,pages
pages.menu.marketingIntel.adGenerating,🤖 AIが広告素材を生成中…,🤖 AIが広告素材を生成中…,🤖 AI가 광고 소재를 생성 중…,top500,pages
pages.menu.marketingIntel.adResult,🎨 生成された広告素材,🎨 生成された広告素材,🎨 생성된 광고 소재,top500,pages
pages.menu.marketingIntel.adHeadline,ヘッドライン,ヘッドライン,헤드라인,top500,pages
pages.menu.marketingIntel.adBody,本文コピー,本文コピー,본문 카피,top500,pages
pages.menu.marketingIntel.adHashtags,ハッシュタグ,ハッシュタグ,해시태그,top500,pages
pages.menu.marketingIntel.adKeywords,キーワード,キーワード,키워드,top500,pages
pages.menu.marketingIntel.adDownload,⬇ ダウンロード,⬇ ダウンロード,⬇ 다운로드,top500,pages
pages.menu.marketingIntel.adCopy,📋 コピー,📋 コピー,📋 복사,top500,pages
pages.menu.writeback.pageTitle,🔌 連携ハブ,🔌 連携ハブ,🔌 연동 허브,auto,pages
pages.menu.writeback.pageSub,コネクタ＆統合管理,コネクタ＆統合管理,커넥터 & 통합 관리,auto,pages
pages.menu.writeback.tabPolicies,🛡️ ポリシー,🛡️ ポリシー,🛡️ 정책,top500,pages
pages.menu.writeback.policyName,ポリシー名,ポリシー名,정책명,top500,pages
pages.menu.writeback.noPolicies,ポリシーなし,ポリシーなし,정책 없음,top500,pages
pages.report.colStatus,ステータス,ステータス,상태,auto,pages
pages.onboarding.guideSecCommerce,マルチチャネル、注文、WMS、決済、アラート。,マルチチャネル、注文、WMS、決済、アラート。,멀티채널·주문·WMS·결제·알림.,top500,pages
pages.onboarding.guideSecFinance,P&L、収益性、照合、ESG、レポート。,P&L、収益性、照合、ESG、レポート。,P&L·수익성·정산·ESG·리포트.,top500,pages
pages.onboarding.guideSecOps,3PL、サプライチェーン、返品、アジア、アラート。,3PL、サプライチェーン、返品、アジア、アラート。,3PL·공급망·반품·아시아·알림.,top500,pages
pages.onboarding.guideSecDev,APIキー、コネクタ、スキーマ、監視、AI。,APIキー、コネクタ、スキーマ、監視、AI。,API 키·커넥터·스키마·모니터링·AI.,top500,pages
pages.onboarding.viewGuide,利用ガイド,利用ガイド,이용 가이드,auto,pages
pages.onboarding.backToRoles,役割選択に戻る,役割選択に戻る,역할 선택으로 돌아가기,top500,pages
pages.onboarding.export,エクスポート,エクスポート,내보내기,auto,pages
pages.onboarding.channelsLinked,チャネル連携,チャネル連携,채널 연동,top500,pages
pages.onboarding.welcomeTitle,Geniego-ROIへようこそ！,Geniego-ROIへようこそ！,Geniego-ROI에 오신 것을 환영합니다!,top500,pages
pages.onboarding.welcomeDesc,役割を選択すると、30分以内に最初のインサイトを得るためのカスタマイズされた5ステップパスをご案内します。,役割を選択すると、30分以内に最初のインサイトを得るためのカスタマイズされた5ステップパスをご案内します。,역할을 선택하면 30분 이내에 첫 인사이트를 얻을 수 있도록 맞춤형 5단계 경로를 안내합니다.,top500,pages
pages.onboarding.estimatedTime,予想所要: 役割あたり30分以内,予想所要: 役割あたり30分以内,예상 소요: 역할당 30분 이내,top500,pages
pages.onboarding.selectRole,役割を選択してください,役割を選択してください,역할을 선택해주세요,top500,pages
pages.onboarding.btnStart,開始する,開始する,시작하기,top500,pages
pages.onboarding.btnNext,次へ,次へ,다음,auto,pages
pages.onboarding.markComplete,完了マーク,完了マーク,완료 표시,top500,pages
pages.onboarding.exclusiveGuide,専用スタートガイド,専用スタートガイド,전용 시작 가이드,top500,pages
pages.onboarding.fiveStepPath,5ステップカスタムパス,5ステップカスタムパス,5단계 맞춤 경로,top500,pages
pages.onboarding.expectedEffect,このステップ完了時の予想効果,このステップ完了時の予想効果,이 단계 완료 시 예상 효과,top500,pages
pages.onboarding.allComplete,全5ステップ完了！,全5ステップ完了！,전체 5단계 완료!,top500,pages
pages.onboarding.completionMsg,オンボーディング完了。Geniego-ROIでROIを最大化しましょう。,オンボーディング完了。Geniego-ROIでROIを最大化しましょう。,온보딩이 완료되었습니다. Geniego-ROI로 ROI를 극대화해보세요.,top500,pages
pages.onboarding.goToDashboard,ダッシュボードへ,ダッシュボードへ,대시보드로 이동,top500,pages
pages.onboarding.exploreOtherRoles,他の役割を探索,他の役割を探索,다른 역할 탐색,top500,pages
pages.onboarding.roleStarted,オンボーディング開始,オンボーディング開始,온보딩 시작,top500,pages
pages.onboarding.stepCompleted,ステップ完了,ステップ完了,단계 완료,top500,pages
pages.onboarding.crossTabSync,別タブからスキーマ同期,別タブからスキーマ同期,다른 탭에서 스키마 동기화,auto,pages
pages.onboarding.pageTitle,🔌 連携ハブ,🔌 連携ハブ,🔌 연동 허브,auto,pages
pages.onboarding.pageSub,コネクタ＆統合管理,コネクタ＆統合管理,커넥터 & 통합 관리,auto,pages
pages.onboarding.roleMarketer,マーケター,マーケター,마케터,top500,pages
pages.onboarding.roleMarketerDesc,広告パフォーマンス分析、AIキャンペーン自動化、CRMセグメント,広告パフォーマンス分析、AIキャンペーン自動化、CRMセグメント,광고 퍼포먼스 분석·AI 캠페인 자동화·CRM 세그먼트,top500,pages
pages.onboarding.roleCommerce,コマースオーナー,コマースオーナー,커머스 운영자,top500,pages
pages.onboarding.roleCommerceDesc,マルチチャネル注文・在庫・WMS・返品統合管理,マルチチャネル注文・在庫・WMS・返品統合管理,멀티채널 주문·재고·WMS·반품 통합 관리,top500,pages
pages.onboarding.roleFinance,財務・経営者,財務・経営者,재무·경영진,top500,pages
pages.onboarding.roleFinanceDesc,P&L分析、チャネル別収益性、ESG・レポート自動化,P&L分析、チャネル別収益性、ESG・レポート自動化,P&L 분석·채널별 수익성·ESG·리포트 자동화,top500,pages
pages.onboarding.roleOpsDesc,3PL・物流・サプライチェーン・返品統合運営,3PL・物流・サプライチェーン・返品統合運営,3PL·물류·공급망·반품 통합 운영,top500,pages
pages.onboarding.roleDevDesc,API連携、システム監視、データスキーマ,API連携、システム監視、データスキーマ,API 연동·시스템 모니터링·데이터 스키마,top500,pages
pages.onboarding.tagSupplyChain,サプライチェーン,サプライチェーン,공급망,top500,pages
pages.onboarding.tagMonitoring,システム監視,システム監視,시스템 모니터링,auto,pages
pages.onboarding.tagData,データ,データ,데이터,top500,pages
pages.onboarding.stepAdsIntegration,広告チャネル連携,広告チャネル連携,광고 채널 연동,top500,pages
pages.onboarding.stepAdsIntegrationDesc,Meta・Google・TikTok・Naver・KakaoのAPIキー入力だけで広告データが自動収集されます。,Meta・Google・TikTok・Naver・KakaoのAPIキー入力だけで広告データが自動収集されます。,Meta·Google·TikTok·Naver·Kakao API 키 입력만으로 광고 데이터가 자동 수집됩니다.,top500,pages
pages.onboarding.kpiAdsIntegration,平均30分以内に初回データ収集,平均30分以内に初回データ収集,평균 30분 이내 최초 데이터 수집,top500,pages
pages.onboarding.stepAttribution,アトリビューション分析,アトリビューション分析,어트리뷰션 분석,top500,pages
pages.onboarding.stepAttributionDesc,Shapley Valueベースでどのチャネルが実際の売上に貢献したかを公正に測定します。,Shapley Valueベースでどのチャネルが実際の売上に貢献したかを公正に測定します。,Shapley Value 기반으로 어떤 채널이 실제 매출에 기여했는지 공정하게 측정합니다.,top500,pages
pages.onboarding.kpiAttribution,チャネル無駄予算平均23%削減,チャネル無駄予算平均23%削減,채널 낭비 예산 평균 23% 절감,top500,pages
pages.onboarding.stepAIMarketing,AIマーケティング自動化,AIマーケティング自動化,AI 마케팅 자동화,auto,pages
pages.onboarding.stepAIMarketingDesc,AIが顧客セグメントを自動生成し、最適な送信時間にEmail・Kakao・SMSを自動配信します。,AIが顧客セグメントを自動生成し、最適な送信時間にEmail・Kakao・SMSを自動配信します。,AI가 고객 세그먼트를 자동 생성하고 최적의 발송 시간에 Email·Kakao·SMS를 자동 발송합니다.,top500,pages
pages.onboarding.stepCRM,CRMセグメント設定,CRMセグメント設定,CRM 세그먼트 설정,top500,pages
pages.onboarding.stepCRMDesc,VIP・離脱リスク・再購入可能な顧客をAIが自動分類します。,VIP・離脱リスク・再購入可能な顧客をAIが自動分類します。,AI가 VIP·이탈 위험·재구매 가능 고객을 자동 분류합니다.,top500,pages
pages.onboarding.stepABTest,A/Bテスト実行,A/Bテスト実行,A/B 테스트 실행,top500,pages
pages.onboarding.stepABTestDesc,ベイズ最適化で勝者バリアントを統計的に95%信頼度で自動確定します。,ベイズ最適化で勝者バリアントを統計的に95%信頼度で自動確定します。,베이즈 최적화로 우승 변형을 통계적 95% 신뢰도로 자동 확정합니다.,top500,pages
pages.onboarding.kpiABTest,コンバージョン率平均+18%向上,コンバージョン率平均+18%向上,평균 전환율 +18% 향상,top500,pages
pages.onboarding.stepChannelConnect,販売チャネル連携,販売チャネル連携,판매 채널 연동,top500,pages
pages.onboarding.stepChannelConnectDesc,Shopify・Coupang・Naver・Amazon APIを接続すると商品・在庫・注文がリアルタイム同期されます。,Shopify・Coupang・Naver・Amazon APIを接続すると商品・在庫・注文がリアルタイム同期されます。,Shopify·Coupang·Naver·Amazon API를 연결하면 상품·재고·주문 데이터가 실시간으로 동기화됩니다.,top500,pages
