ja_value,proposed_ko,source,batch
離脱リスク — 1回購入者,이탈 리스크 — 1회 구매자,b8_batch,06
離脱・LTV・購買確率予測,이탈·LTV·구매 확률 예측,b8_batch,08
離脱顧客をメール+Kakaoで再エンゲージ,이탈 고객을 이메일 + 카카오로 재참여 유도,b8_batch,06
電子・IT,전자·IT,b8_batch,06
電子機器 > オーディオ,전자기기 > 오디오,b8_batch,06
電子機器 > カメラ,전자기기 > 카메라,b8_batch,06
電子機器 > 入力デバイス,전자기기 > 입력 디바이스,b8_batch,06
電子機器・IT,전자기기·IT,b8_batch,10
露出とリーチの最大化,노출과 도달 극대화,b8_batch,08
非アクティブコネクタ,비활성 커넥터,b8_batch,06
非アクティブ検知,비활성 감지,b8_batch,06
非アクティブ自動トリガー,비활성 자동 트리거,b8_batch,06
韓国ウォン換算,한국 원화 환산,b8_batch,06
韓国チャネル精算,한국 채널 정산,b8_batch,10
韓国・日本・東南アジア3PL、関税・通関自動化、多国倉庫管理を設定します。,"한국·일본·동남아 3PL, 관세·통관 자동화, 다국가 창고 관리를 설정합니다.",b8_batch,08
項目なし,항목 없음,b8_batch,06
項目別スコア,항목별 점수,b8_batch,06
顧客DB・360°ビュー・タグ管理,고객 DB·360° 뷰·태그 관리,b8_batch,08
顧客がありません。,고객이 없습니다.,b8_batch,06
顧客に自動でメールを送信します。件名と送信者名を設定できます。,고객에게 자동으로 이메일을 발송합니다. 제목과 발신자명을 설정할 수 있습니다.,b8_batch,06
顧客の行動に応じて自動でメッセージを送るジャーニーを簡単に作成できます,고객 행동에 따라 자동으로 메시지를 발송하는 여정을 간편하게 생성할 수 있습니다,b8_batch,06
顧客の行動（メールクリック、購入など）に基づきジャーニーを分岐します。,"고객 행동(이메일 클릭, 구매 등)을 기반으로 여정을 분기합니다.",b8_batch,06
顧客を2グループに分けて異なるメッセージの効果を比較します。,고객을 2그룹으로 나누어 서로 다른 메시지의 효과를 비교합니다.,b8_batch,06
顧客データ統合管理 · セグメント · RFM · AI,고객 데이터 통합 관리 · 세그먼트 · RFM · AI,b8_batch,06
顧客レビューとUGCの統合管理,고객 리뷰와 UGC 통합 관리,b8_batch,06
顧客・CRM,고객·CRM,b8_batch,10
顧客情報がCRMに正常に同期されました。,고객 정보가 CRM에 정상적으로 동기화되었습니다.,b8_batch,10
顧客行動で分岐します。,고객 행동으로 분기합니다.,b8_batch,06
顧客返品申請→検品→再入庫→返金を自動化し、返品原因を分析します。,고객 반품 신청 → 검수 → 재입고 → 환불 프로세스를 자동화하고 반품 원인을 분석합니다.,b8_batch,08
顧客関係管理データ,고객 관계 관리 데이터,b8_batch,06
食品・健康,식품·건강,b8_batch,10
高LTV、直近30日以内に購入,"고 LTV, 최근 30일 이내 구매",b8_batch,06
高リスクチャーン自動対応,고위험 이탈 자동 대응,b8_batch,06
高リスク操作に承認必要,고위험 작업 승인 필요,b8_batch,08
高予算と低予算でAIの配分戦略が異なります。,고예산과 저예산에 따라 AI 배분 전략이 달라집니다.,b8_batch,10
高度なWMS+コマース拡張,고급 WMS + 커머스 확장,b8_batch,08
高度なデータマッピング,고급 데이터 매핑,b8_batch,08
高度なマーケティング（新）,고급 마케팅(신규),b8_batch,08
高度な分析＆BI,고급 분석 & BI,b8_batch,08
高度カスタム,고급 커스텀,b8_batch,08
🇯🇵 日本マーケットプレイス,🇯🇵 일본 마켓플레이스,b8_batch,08
🇰🇷 韓国マーケットプレイス,🇰🇷 한국 마켓플레이스,b8_batch,08
🌍 グローバルマーケットプレイス,🌍 글로벌 마켓플레이스,b8_batch,08
🌍 ターゲット市場,🌍 타겟 시장,b8_batch,08
🌐 連携済み販売チャネル,🌐 연동된 판매 채널,b8_batch,10
🌿 ESGレポート,🌿 ESG 리포트,b8_batch,08
🎁 クーポン/ディール/プロモ,🎁 쿠폰/딜/프로모션,b8_batch,10
🎁 プロモ,🎁 프로모션,b8_batch,10
🎁 プロモーション設定,🎁 프로모션 설정,b8_batch,10
🎁 プロモ適用,🎁 프로모션 적용,b8_batch,10
🎉 クーポン適用完了！,🎉 쿠폰 적용 완료!,b8_batch,06
🎨 AI広告クリエイティブ生成スタジオ,🎨 AI 광고 크리에이티브 생성 스튜디오,top500_fallback,T500
🎨 クリエイティブ,🎨 크리에이티브,top500_fallback,T500
🎨 クリエイティブスタイル,🎨 크리에이티브 스타일,top500_fallback,T500
🎨 生成された広告素材,🎨 생성된 광고 소재,top500_fallback,T500
🎬 クリエイティブスコア,🎬 크리에이티브 점수,b8_batch,08
🎭 デモシミュレーションモード,🎭 데모 시뮬레이션 모드,b8_batch,06
🎮 無料プラン — 基本チャネル対応,🎮 무료 플랜 — 기본 채널 지원,b8_batch,06
🎮 無料体験：実データ連携はPro購読時利用可能,🎮 무료 체험: 실데이터 연동은 Pro 구독 시 이용 가능,b8_batch,08
🎯 キャンペーン管理 →,🎯 캠페인 관리 →,b8_batch,10
🎯 ターゲット,🎯 타겟,top500_fallback,T500
🎯 ターゲット層に基づくカスタマイズチャネル選択,🎯 타겟층 기반 맞춤 채널 선택,b8_batch,10
🎯 チャネル別Exact Shapley貢献度,🎯 채널별 Exact Shapley 기여도,b8_batch,08
🎯 トリガー,🎯 트리거,b8_batch,06
🎯 ビジネス目標設定,🎯 비즈니스 목표 설정,b8_batch,01
🎯 新規キャンペーン承認登録,🎯 새 캠페인 승인 등록,b8_batch,08
🏆 ROIランキング,🏆 ROI 랭킹,b8_batch,08
🏆 チャネル総合貢献度スコア (20項目加重合算),🏆 채널 종합 기여도 점수 (20개 항목 가중 합산),top500_fallback,T500
🏆 トップ貢献インフルエンサー,🏆 최고 기여 인플루언서,b8_batch,06
🏆 プレミアム（3億ウォン以上）,🏆 프리미엄(3억 원 이상),b8_batch,10
🏷 タグ追加,🏷 태그 추가,b8_batch,06
🏷 手動セグメント,🏷 수동 세그먼트,b8_batch,06
🏷 販売商品カテゴリ選択（複数選択可）,🏷 판매 상품 카테고리 선택(복수 선택 가능),b8_batch,10
👁 ライブプレビュー,👁 실시간 미리보기,b8_batch,01
👥 コホート分析,👥 코호트 분석,b8_batch,08
👥 顧客リスト,👥 고객 목록,b8_batch,06
💎 Proにアップグレード,💎 Pro로 업그레이드,b8_batch,06
💚 LINEシミュレーション,💚 LINE 시뮬레이션,b8_batch,06
💡 Shapleyベース予算推奨,💡 Shapley 기반 예산 추천,b8_batch,08
💡 ヒント,💡 팁,b8_batch,06
💡 プロのヒント,💡 프로 팁,b8_batch,06
💡 最重要インサイト,💡 핵심 인사이트,b8_batch,01
💬 カカオ,💬 카카오,b8_batch,06
💬 カカオシミュレーション,💬 카카오 시뮬레이션,b8_batch,06
💬 コミュニティ/カフェ KPI,💬 커뮤니티/카페 KPI,b8_batch,01
💬カカオ,💬 카카오,b8_batch,06
💰 チャネル別 LTV vs CAC,💰 채널별 LTV vs CAC,b8_batch,08
💰 チャネル別推奨販売価格設定,💰 채널별 추천 판매가 설정,b8_batch,06
💰 一括価格編集同期: {{n}}商品 → グローバル価格システム更新完了,💰 일괄 가격 수정 동기화: {{n}}개 상품 → 글로벌 가격 시스템 업데이트 완료,b8_batch,06
💰 価格プレビュー,💰 가격 미리보기,b8_batch,06
💰 最大ROIのためのAI予算最適配分,💰 최대 ROI를 위한 AI 예산 최적 배분,b8_batch,10
💰 月間マーケティング予算設定,💰 월간 마케팅 예산 설정,b8_batch,10
💹 価格変更を適用,💹 가격 변경 적용,b8_batch,10
📁 マイジャーニー一覧,📁 내 여정 목록,b8_batch,06
📂 カタログ新規登録同期: [{{name}}] → グローバル在庫更新完了,📂 카탈로그 신규 등록 동기화: [{{name}}] → 글로벌 재고 업데이트 완료,b8_batch,06
📅 キャンペーン期間フィルター,📅 캠페인 기간 필터,b8_batch,10
📅 コホート分析,📅 코호트 분석,b8_batch,08
📅 スケジュール,📅 일정,b8_batch,08
📅 月間レビュー,📅 월간 리뷰,b8_batch,01
📅 週次購入コホート — リテンション率(%),📅 주별 구매 코호트 — 리텐션율(%),b8_batch,08
📈 KPIモニタリング & AI改善分析,📈 KPI 모니터링 & AI 개선 분석,b8_batch,01
📈 MMMシミュレーション結果,📈 MMM 시뮬레이션 결과,b8_batch,08
📈 ベイジアンMMM,📈 베이지안 MMM,b8_batch,08
📈 ベイジアンMMM — チャネル貢献度 (52週),📈 베이지안 MMM — 채널 기여도(52주),b8_batch,08
📈 マーケティングアトリビューション — リアルタイムMLエンジンv3.0,📈 마케팅 어트리뷰션 — 실시간 ML 엔진 v3.0,b8_batch,06
📈 過去のキャンペーンデータに基づく最適化,📈 과거 캠페인 데이터 기반 최적화,b8_batch,10
📊 Excelインポート: {{n}}商品一括登録 → グローバル在庫同期完了,📊 Excel 가져오기: {{n}}개 상품 일괄 등록 → 글로벌 재고 동기화 완료,b8_batch,06
📊 Excelインポート完了: {{n}}商品,📊 Excel 가져오기 완료: {{n}}개 상품,b8_batch,06
📊 Excelエクスポート: {{n}}商品出力完了,📊 Excel 내보내기: {{n}}개 상품 출력 완료,b8_batch,06
📊 Excelエクスポート完了: {{n}}商品,📊 Excel 내보내기 완료: {{n}}개 상품,b8_batch,06
📊 Geniego-ROI 統合レポート,📊 Geniego-ROI 통합 리포트,b8_batch,01
📊 キャンペーン,📊 캠페인,b8_batch,06
📊 キャンペーン状況,📊 캠페인 현황,b8_batch,06
📊 サマリーダッシュボード,📊 요약 대시보드,b8_batch,08
📊 チャネル貢献度,📊 채널 기여도,b8_batch,06
📊 プラン比較を見る,📊 플랜 비교 보기,b8_batch,08
📊 ベイズMMM,📊 베이지안 MMM,b8_batch,06
📊 マルチタッチMTA,📊 멀티터치 MTA,b8_batch,08
📊 ロールアップシミュレーション基準,📊 롤업 시뮬레이션 기준,b8_batch,06
📊 主要な KPI,📊 주요 KPI,b8_batch,01
📊 変更プレビュー,📊 변경 사항 미리보기,b8_batch,06
📊 承認後、キャンペーンマネージャーでリアルタイム成果を確認できます。,📊 승인 후 캠페인 매니저에서 실시간 성과를 확인할 수 있습니다.,b8_batch,10
📊 比較を閉じる,📊 비교 닫기,b8_batch,08
📊 流入・転換分析,📊 유입·전환 분석,top500_fallback,T500
📊 異常検知サマリー,📊 이상 감지 요약,b8_batch,08
📊 週間広告パフォーマンス推移,📊 주간 광고 퍼포먼스 추이,b8_batch,01
📋 20項目標準評価指標詳細 (チャネル別),📋 20개 표준 평가 지표 상세 (채널별),top500_fallback,T500
