ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.menu.channelKpi.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,Claude AI 안내
pages,pages.menu.channelKpi.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,Claude AI 제목
pages,pages.menu.channelKpi.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,클릭하여 선택
pages,pages.menu.channelKpi.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,커뮤니티 활동
pages,pages.menu.channelKpi.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,커뮤니티 성장
pages,pages.menu.channelKpi.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,커뮤니티 KPI
pages,pages.menu.channelKpi.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,콘텐츠 참여
pages,pages.menu.channelKpi.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,콘텐츠 노출 수
pages,pages.menu.channelKpi.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,콘텐츠 관심도
pages,pages.menu.channelKpi.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,콘텐츠 KPI
pages,pages.menu.channelKpi.coreKpis,LATIN_LONG,Core KPIs,Core KPIs,Core KPIs,9,핵심 KPI
pages,pages.menu.channelKpi.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,SNS 플랫폼 광고를 통한 대규모 브랜드 노출
pages,pages.menu.channelKpi.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,검색 알고리즘을 활용한 구매 의도 높은 사용자 타겟팅
pages,pages.menu.channelKpi.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,목표 대비 전환율
pages,pages.menu.channelKpi.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,CPA 안내
pages,pages.menu.channelKpi.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,CPC 안내
pages,pages.menu.channelKpi.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,CTR 안내
pages,pages.menu.channelKpi.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,커뮤니티 활동을 통한 고객 충성도 확보
pages,pages.menu.channelKpi.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,문제 해결 콘텐츠를 통한 전문성과 신뢰 구축
pages,pages.menu.channelKpi.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,ROAS 안내
pages,pages.menu.channelKpi.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,전환율 도움말
pages,pages.menu.channelKpi.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,CPA 도움말
pages,pages.menu.channelKpi.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,CPC 도움말
pages,pages.menu.channelKpi.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,CTR 도움말
pages,pages.menu.channelKpi.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,ROAS 도움말
pages,pages.menu.channelKpi.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,개선 추천 사항
pages,pages.menu.channelKpi.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,문의·구매
pages,pages.menu.channelKpi.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,문의·구매 안내
pages,pages.menu.channelKpi.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,관심·전환
pages,pages.menu.channelKpi.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,AI 채널 성과 모니터링
pages,pages.menu.channelKpi.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,월간 리포트
pages,pages.menu.channelKpi.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,월간 트렌드
pages,pages.menu.channelKpi.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,신규 가입
pages,pages.menu.channelKpi.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,실행 이력 없음
pages,pages.menu.channelKpi.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,전체 달성 현황
pages,pages.menu.channelKpi.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,페이지뷰
pages,pages.menu.channelKpi.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,목표를 선택해주세요
pages,pages.menu.channelKpi.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,게시물 조회 수
pages,pages.menu.channelKpi.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,브랜드 도달
pages,pages.menu.channelKpi.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,구매 의도 포착
pages,pages.menu.channelKpi.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,고객 관계 강화
pages,pages.menu.channelKpi.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,정보·신뢰 구축
pages,pages.menu.channelKpi.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,검색 트래픽
pages,pages.menu.channelKpi.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,선택된 목표
pages,pages.menu.channelKpi.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,SEO 영향도
pages,pages.menu.channelKpi.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,사이트 트래픽
pages,pages.menu.channelKpi.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,채널별 SNS KPI
pages,pages.menu.channelKpi.snsKpiOverview,LATIN_LONG,Sns Kpi Overview,Sns Kpi Overview,Sns Kpi Overview,16,SNS KPI 개요
pages,pages.menu.channelKpi.tabCommunity,LATIN_LONG,Tab Community,Tab Community,Tab Community,13,커뮤니티
pages,pages.menu.channelKpi.tabContent,LATIN_LONG,Tab Content,Tab Content,Tab Content,11,콘텐츠
pages,pages.menu.channelKpi.tabGoals,LATIN_LONG,Tab Goals,Tab Goals,Tab Goals,9,목표
pages,pages.menu.channelKpi.tabMonitor,LATIN_LONG,Tab Monitor,Tab Monitor,Tab Monitor,11,모니터링
pages,pages.menu.channelKpi.tabRoles,LATIN_LONG,Tab Roles,Tab Roles,Tab Roles,9,역할 탭
pages,pages.menu.channelKpi.tabSetup,LATIN_LONG,Tab Setup,Tab Setup,Tab Setup,9,설정
pages,pages.menu.channelKpi.tabSns,LATIN_LONG,Tab Sns,Tab Sns,Tab Sns,7,SNS
pages,pages.menu.channelKpi.tabTargets,LATIN_LONG,Tab Targets,Tab Targets,Tab Targets,11,타겟 탭
pages,pages.menu.channelKpi.targetSetup,LATIN_LONG,KPI Target Setting by Channel,KPI Target Setting by Channel,KPI Target Setting by Channel,29,채널별 KPI 목표 설정
pages,pages.menu.channelKpi.targetVsActuals,LATIN_LONG,Target Vs Actuals,Target Vs Actuals,Target Vs Actuals,17,목표 대비 실적
pages,pages.menu.channelKpi.webTraffic,LATIN_LONG,Web Traffic,Web Traffic,Web Traffic,11,웹 트래픽
pages,pages.menu.channelKpi.webTrafficDesc,LATIN_LONG,Web Traffic Desc,Web Traffic Desc,Web Traffic Desc,16,웹 트래픽 안내
pages,pages.menu.channelKpi.weeklyAdTrend,LATIN_LONG,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,26,주간 광고 효율 트렌드
pages,pages.menu.channelKpi.weeklyAi,LATIN_LONG,Weekly Report,Weekly Report,Weekly Report,13,주간 리포트
pages,pages.menu.commerce,LATIN_LONG,Commerce & Settlement,Commerce & Settlement,Commerce & Settlement,21,커머스 & 정산
pages,pages.menu.connectors.apiKey,LATIN_LONG,Api Key,Api Key,Api Key,7,API 키
pages,pages.menu.connectors.configure,LATIN_LONG,Configuration,Configuration,Configuration,13,설정
pages,pages.menu.connectors.lastSync,LATIN_LONG,Last Sync,Last Sync,Last Sync,9,최근 동기화
pages,pages.menu.connectors.noConnectors,LATIN_LONG,No Connectors,No Connectors,No Connectors,13,커넥터 없음
pages,pages.menu.connectors.oauthLogin,LATIN_LONG,Oauth Login,Oauth Login,Oauth Login,11,OAuth 로그인
pages,pages.menu.connectors.syncFrequency,LATIN_LONG,Sync Frequency,Sync Frequency,Sync Frequency,14,동기화 주기
pages,pages.menu.connectors.tabAds,LATIN_LONG,Ad Channels,Ad Channels,Ad Channels,11,광고 채널
pages,pages.menu.connectors.tabAll,LATIN_LONG,Tab All,Tab All,Tab All,7,전체
pages,pages.menu.connectors.tabSales,LATIN_LONG,Sales channel,Sales channel,Sales channel,13,판매 채널
pages,pages.menu.connectors.testConnection,LATIN_LONG,Connection Test,Connection Test,Test Connection,15,연결 테스트
pages,pages.menu.contentCalendar,LATIN_LONG,Content Calendar,Content Calendar,Content Calendar,16,콘텐츠 캘린더
pages,pages.menu.crm,LATIN_LONG,Customer · CRM,Customer · CRM,Customer · CRM,14,고객 · CRM
pages,pages.menu.crmMain,LATIN_LONG,Customer CRM + AI Segment,Customer CRM + AI Segment,Customer CRM + AI Segment,25,고객 CRM + AI 세그먼트
pages,pages.menu.dashboard,LATIN_LONG,Unified Dashboard,Unified Dashboard,Unified Dashboard,17,통합 대시보드
pages,pages.menu.emailMarketing,LATIN_LONG,Email + A/B Test,Email + A/B Test,Email + A/B Test,16,이메일 + A/B 테스트
pages,pages.menu.eventNorm.addSchema,LATIN_LONG,Add Schema,Add Schema,Add Schema,10,스키마 추가
pages,pages.menu.eventNorm.eventName,LATIN_LONG,Event Name,Event Name,Event Name,10,이벤트명
pages,pages.menu.eventNorm.mappingRule,LATIN_LONG,Mapping Rule,Mapping Rule,Mapping Rule,12,매핑 규칙
pages,pages.menu.eventNorm.noSchemas,LATIN_LONG,No Schemas,No Schemas,No Schemas,10,스키마 없음
pages,pages.menu.eventNorm.sourceChannel,LATIN_LONG,Source Channel,Source Channel,Source Channel,14,소스 채널
pages,pages.menu.eventNorm.standardEvent,LATIN_LONG,Standard Event,Standard Event,Standard Event,14,표준 이벤트
pages,pages.menu.eventNorm.tabMapping,LATIN_LONG,Tab Mapping,Tab Mapping,Tab Mapping,11,매핑
pages,pages.menu.eventNorm.tabSchemas,LATIN_LONG,📋 Schemas,📋 Schemas,📋 Schemas,10,📋 스키마
pages,pages.menu.eventNorm.tabTest,LATIN_LONG,Tab Test,Tab Test,Tab Test,8,테스트
pages,pages.menu.eventNorm.testEvent,LATIN_LONG,Test Event,Test Event,Test Event,10,테스트 이벤트
pages,pages.menu.graphScore,LATIN_LONG,Graph Score,Graph Score,Graph Score,11,Graph Score
pages,pages.menu.instagramDm,LATIN_LONG,Instagram/Facebook DM,Instagram/Facebook DM,Instagram/Facebook DM,21,Instagram/Facebook DM
pages,pages.menu.journeyBuilder,LATIN_LONG,Journey Builder,Journey Builder,Journey Builder,15,여정 빌더
pages,pages.menu.kakaoChannel,LATIN_LONG,Kakao Channel,Kakao Channel,Kakao Channel,13,카카오 채널
pages,pages.menu.mappingRegistry.addMapping,LATIN_LONG,Add Mapping,Add Mapping,Add Mapping,11,매핑 추가
pages,pages.menu.mappingRegistry.mappingRule,LATIN_LONG,Mapping Rule,Mapping Rule,Mapping Rule,12,매핑 규칙
pages,pages.menu.mappingRegistry.noMappings,LATIN_LONG,No Mappings,No Mappings,No Mappings,11,매핑 없음
pages,pages.menu.mappingRegistry.tabCategoryMap,LATIN_LONG,Tab Category Map,Tab Category Map,Tab Category Map,16,카테고리 매핑
pages,pages.menu.mappingRegistry.tabChannelMap,LATIN_LONG,Tab Channel Map,Tab Channel Map,Tab Channel Map,15,채널 매핑
pages,pages.menu.mappingRegistry.tabProductMap,LATIN_LONG,Tab Product Map,Tab Product Map,Tab Product Map,15,상품 매핑
pages,pages.menu.marketingIntel.badge20kpi,LATIN_LONG,20 KPI,20 KPI,Badge20kpi,6,20 KPI
pages,pages.menu.reviewsUgc,LATIN_LONG,Reviews & UGC Analysis,Reviews & UGC Analysis,Reviews & UGC Analysis,22,리뷰 & UGC 분석
pages,pages.menu.rollup,LATIN_LONG,Rollup View,Rollup View,Rollup View,11,롤업 뷰
pages,pages.menu.webPopup,LATIN_LONG,Web Popup,Web Popup,Web Popup,9,웹 팝업
pages,pages.menu.writeback.inactive,LATIN_LONG,Deactivated,Deactivated,Inactive,11,비활성
pages,pages.menu.writeback.lastRun,LATIN_LONG,Last Run,Last Run,Last Run,8,마지막 실행
pages,pages.menu.writeback.trigger,LATIN_LONG,🎯 Trigger,🎯 Trigger,🎯 Trigger,10,🎯 트리거
pages,pages.mobile.aiInsightsPage.adSpend,LATIN_LONG,Ad Spend,Ad Spend,Ad Spend,8,광고 비용
pages,pages.mobile.auth.agreePrivacy,LATIN_LONG,Privacy Policy,Privacy Policy,Privacy Policy,14,개인정보 처리방침
pages,pages.mobile.auth.nameRequired,LATIN_LONG,Name Required,Name Required,Name Required,13,이름을 입력해주세요
pages,pages.mobile.auth.registering,LATIN_LONG,Registering...,Registering...,Registering...,14,등록 중...
pages,pages.mobile.auth.registerLink,LATIN_LONG,Sign Up,Sign Up,Sign Up,7,회원가입
pages,pages.mobile.auth.selectPlaceholder,LATIN_LONG,Select Placeholder,Select Placeholder,Select Placeholder,18,선택해주세요
pages,pages.mobile.commerce,LATIN_LONG,Commerce & Settlement,Commerce & Settlement,Commerce & Settlement,21,커머스 & 정산
pages,pages.mobile.coupon.copied,LATIN_LONG,Copied to clipboard,Copied to clipboard,Copied to clipboard,19,클립보드에 복사되었습니다
pages,pages.mobile.coupon.modalProcessing,LATIN_LONG,Processing...,Processing...,Processing...,13,처리 중...
pages,pages.mobile.helpPanel.staticHelp.connectors.summary,LATIN_LONG,Send domestic SMS/LMS messages and manage send history and statistics.,Send domestic SMS/LMS messages and manage send history and statistics.,Send domestic SMS/LMS messages and manage send history and statistics.,70,국내 SMS/LMS 메시지를 발송하고 발송 이력과 통계를 관리합니다.
pages,pages.mobile.helpPanel.staticHelp.connectors.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
pages,pages.mobile.helpPanel.staticHelp.help.summary,LATIN_LONG,Send domestic SMS/LMS messages and manage send history and statistics.,Send domestic SMS/LMS messages and manage send history and statistics.,Send domestic SMS/LMS messages and manage send history and statistics.,70,국내 SMS/LMS 메시지를 발송하고 발송 이력과 통계를 관리합니다.
pages,pages.mobile.helpPanel.staticHelp.help.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
pages,pages.mobile.helpPanel.staticHelp.smsMarketing.summary,LATIN_LONG,Send domestic SMS/LMS messages and manage send history and statistics.,Send domestic SMS/LMS messages and manage send history and statistics.,Send domestic SMS/LMS messages and manage send history and statistics.,70,국내 SMS/LMS 메시지를 발송하고 발송 이력과 통계를 관리합니다.
pages,pages.mobile.helpPanel.staticHelp.smsMarketing.title,LATIN_LONG,Email Marketing,Email Marketing,Email Marketing,15,이메일 마케팅
pages,pages.mobile.marketing,LATIN_LONG,Marketing Performance,Marketing Performance,Marketing Performance,21,마케팅 성과
pages,pages.perms.channelPerf,LATIN_LONG,Channel Performance,Channel Performance,Channel Performance,19,채널 성과
pages,pages.perms.churn,LATIN_LONG,Final Churn Status,Final Churn Status,Final Churn Status,18,최종 이탈 상태
pages,pages.perms.colConversions,LATIN_LONG,Conversions,Conversions,Conversions,11,전환
pages,pages.perms.colSpend,LATIN_LONG,Ad Spend,Ad Spend,Ad Spend,8,광고 비용
pages,pages.perms.compareTo,LATIN_LONG,Compare to,Compare to,Compare to,10,비교 대상
pages,pages.perms.kpiConversions,LATIN_LONG,Conversions,Conversions,Conversions,11,전환
pages,pages.perms.kpiRevenue,LATIN_LONG,Gross Sales,Gross Sales,Total Revenue,11,총 매출
pages,pages.perms.kpiSpend,LATIN_LONG,Total Ad Spend,Total Ad Spend,Total Ad Spend,14,총 광고 비용
pages,pages.perms.menu.adAnalytics,LATIN_LONG,Ad & Channel Analytics,Ad & Channel Analytics,Ad & Channel Analytics,22,광고 & 채널 분석
pages,pages.perms.menu.adPerformance,LATIN_LONG,Ad Performance,Ad Performance,Ad Performance,14,광고 성과
pages,pages.perms.menu.aiMarketing,LATIN_LONG,🚀 AI Marketing Automation,🚀 AI Marketing Automation,🚀 AI Marketing Automation,26,🚀 AI 마케팅 자동화
pages,pages.perms.menu.approvals.approvedAt,LATIN_LONG,Approved At,Approved At,Approved At,11,승인 시각
pages,pages.perms.menu.approvals.reject,LATIN_LONG,❌ Reject,❌ Reject,❌ Reject,8,❌ 거부
pages,pages.perms.menu.approvals.tabRejected,LATIN_LONG,❌ Reject,❌ Reject,❌ Reject,8,❌ 거부
pages,pages.perms.menu.attribution,LATIN_LONG,Attribution,Attribution,Attribution,11,어트리뷰션
pages,pages.perms.menu.autoMarketing,LATIN_LONG,AI Strategy Generator,AI Strategy Generator,AI Strategy Generator,21,AI 전략 생성기
pages,pages.perms.menu.budgetPlanner,LATIN_LONG,Budget Planner,Budget Planner,Budget Planner,14,예산 플래너
pages,pages.perms.menu.campaignManager,LATIN_LONG,Campaign Manager,Campaign Manager,Campaign Manager,16,캠페인 매니저
pages,pages.perms.menu.channelKpi.achieved,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.perms.menu.channelKpi.achievedOk,LATIN_LONG,Achieved ✓,Achieved ✓,Achieved ✓,10,달성 ✓
pages,pages.perms.menu.channelKpi.aiAnalyzing,LATIN_LONG,AI Analyzing...,AI Analyzing...,AI Analyzing...,15,AI 분석 중...
pages,pages.perms.menu.channelKpi.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,AI 분석 이력
pages,pages.perms.menu.channelKpi.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,AI 분석 요약
pages,pages.perms.menu.channelKpi.allChannels,LATIN_LONG,Total Channels,Total Channels,All Channels,14,전체 채널
pages,pages.perms.menu.channelKpi.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,평균 시간
pages,pages.perms.menu.channelKpi.belowTarget,LATIN_LONG,Below Target,Below Target,Below Target,12,목표 미달
pages,pages.perms.menu.channelKpi.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,비즈니스 목표 설정
pages,pages.perms.menu.channelKpi.brandAwareness,LATIN_LONG,Brand Awareness,Brand Awareness,Brand Awareness,15,브랜드 인지도
pages,pages.perms.menu.channelKpi.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,브랜드 인지도 안내
pages,pages.perms.menu.channelKpi.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,채널 역할 정의
pages,pages.perms.menu.channelKpi.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,핵심 액션 아이템
