ns,path,ko_value,suggested_ko
ruleEnginePage,ruleEnginePage.dash.pendingOrders,Pending Orders,처리 대기 주문
ruleEnginePage,ruleEnginePage.dash.platClickHint1,Click a platform card to see,플랫폼 카드를 클릭하면
ruleEnginePage,ruleEnginePage.dash.platClickHint2,"Buyer gender, age, region, category",구매자 성별·연령·지역·카테고리
ruleEnginePage,ruleEnginePage.dash.platClickHint3,Detail analysis provided,상세 분석을 확인할 수 있습니다
ruleEnginePage,ruleEnginePage.dash.platRevShare,Revenue Share by Platform,플랫폼별 매출 비중
ruleEnginePage,ruleEnginePage.dash.realTimeBlendedRoas,Real-time · Blended ROAS,실시간 · Blended ROAS
ruleEnginePage,ruleEnginePage.dash.recentOrdersClick,Recent Orders (Click → Detail Search),최근 주문(클릭 → 상세 조회)
ruleEnginePage,ruleEnginePage.dash.regDist,Conversion Analysis by Region,지역별 전환 분석
ruleEnginePage,ruleEnginePage.dash.regionOrders,Orders by Region,지역별 주문
ruleEnginePage,ruleEnginePage.dash.retRate,Return Rate,반품률
ruleEnginePage,ruleEnginePage.dash.roleCommerce1,Check Inventory Alerts,재고 알림 확인
ruleEnginePage,ruleEnginePage.dash.roleCommerce1Desc,Check Near-Stockout Products,품절 임박 상품 확인
ruleEnginePage,ruleEnginePage.dash.roleCommerce2,Order Processing Status,주문 처리 현황
ruleEnginePage,ruleEnginePage.dash.roleCommerce2Desc,Check Unprocessed Orders,미처리 주문 확인
ruleEnginePage,ruleEnginePage.dash.roleCommerce3,Returns/Exchange Management,반품·교환 관리
ruleEnginePage,ruleEnginePage.dash.roleCommerce3Desc,Process Return Requests,반품 요청 처리
ruleEnginePage,ruleEnginePage.dash.roleDev1,System Errors,시스템 오류
ruleEnginePage,ruleEnginePage.dash.roleDev1Desc,Check Error Logs,오류 로그 확인
ruleEnginePage,ruleEnginePage.dash.roleDev2,API Key Management,API 키 관리
ruleEnginePage,ruleEnginePage.dash.roleDev2Desc,Renew Expiring Keys,만료 예정 키 갱신
ruleEnginePage,ruleEnginePage.dash.roleDev3,Data Schema,데이터 스키마
ruleEnginePage,ruleEnginePage.dash.roleDev3Desc,Review Schema Changes,스키마 변경 검토
ruleEnginePage,ruleEnginePage.dash.roleFinance1,P&L Status,P&L 현황
ruleEnginePage,ruleEnginePage.dash.roleFinance1Desc,Check Today's P&L,오늘의 P&L 확인
ruleEnginePage,ruleEnginePage.dash.roleFinance2,Settlement Reconciliation,정산 대조
ruleEnginePage,ruleEnginePage.dash.roleFinance2Desc,Review Unmatched Transactions,불일치 거래 검토
ruleEnginePage,ruleEnginePage.dash.roleFinance3,Generate Report,리포트 생성
ruleEnginePage,ruleEnginePage.dash.roleFinance3Desc,Create Weekly Report,주간 리포트 작성
ruleEnginePage,ruleEnginePage.dash.roleMarketer1,Crisis Response Guide,위기 대응 가이드
ruleEnginePage,ruleEnginePage.dash.roleMarketer1Desc,Check ROAS declining channels,ROAS 하락 채널 확인
ruleEnginePage,ruleEnginePage.dash.roleMarketer2,Campaign Optimization Suggestions,캠페인 최적화 제안
ruleEnginePage,ruleEnginePage.dash.roleMarketer2Desc,AI-based Auto Optimization,AI 기반 자동 최적화
ruleEnginePage,ruleEnginePage.dash.roleMarketer3,Team Feedback Review,팀 피드백 검토
ruleEnginePage,ruleEnginePage.dash.roleMarketer3Desc,CRM Insights Review,CRM 인사이트 검토
ruleEnginePage,ruleEnginePage.dash.roleOps1,Logistics Issues,물류 이슈
ruleEnginePage,ruleEnginePage.dash.roleOps1Desc,Check Shipping Delays,배송 지연 확인
ruleEnginePage,ruleEnginePage.dash.roleOps2,Asia Logistics,아시아 물류
ruleEnginePage,ruleEnginePage.dash.roleOps2Desc,Overseas Logistics Status,해외 물류 현황
ruleEnginePage,ruleEnginePage.dash.roleOps3,Warehouse Management,창고 관리
ruleEnginePage,ruleEnginePage.dash.roleOps3Desc,Monitor Inventory Levels,재고 수준 모니터링
ruleEnginePage,ruleEnginePage.dash.securityAlert,Security Alert,보안 알림
ruleEnginePage,ruleEnginePage.dash.securityMonitor,Security Monitor,보안 모니터링
ruleEnginePage,ruleEnginePage.dash.selectRoleBtn,Select Role,역할 선택
ruleEnginePage,ruleEnginePage.dash.selectRoleDesc,We provide customized dashboards,역할에 맞는 맞춤 대시보드를 제공합니다
ruleEnginePage,ruleEnginePage.dash.selectRoleTitle,Please Select Your Role,역할을 선택해주세요
ruleEnginePage,ruleEnginePage.dash.settlementChs,Settlement Chs,정산 채널
ruleEnginePage,ruleEnginePage.dash.shopeeName,Shopee SG,Shopee SG
ruleEnginePage,ruleEnginePage.dash.smartstoreName,Naver Store,네이버 스토어
ruleEnginePage,ruleEnginePage.dash.syncSettled,Settlement Complete,정산 완료
ruleEnginePage,ruleEnginePage.dash.syncTotalRev,Total Revenue,총 매출
ruleEnginePage,ruleEnginePage.dash.threatDetected,Threat Detected,위협 감지됨
ruleEnginePage,ruleEnginePage.dash.threatsDetected,threats detected,건의 위협 감지됨
ruleEnginePage,ruleEnginePage.dash.topRegRev,Top Regions,상위 지역
ruleEnginePage,ruleEnginePage.dash.totalClicks,Total Clicks,총 클릭
ruleEnginePage,ruleEnginePage.dash.totalRev,Total Revenue,총 매출
ruleEnginePage,ruleEnginePage.dash.totalSpend,Total Spend,총 지출
ruleEnginePage,ruleEnginePage.dash.totalStock,Total Stock,총 재고
ruleEnginePage,ruleEnginePage.dash.unitTimes, times,회
ruleEnginePage,ruleEnginePage.dash.videoViews,Video Views,동영상 조회 수
ruleEnginePage,ruleEnginePage.gNav.aiMarketingHub,AI Communication,AI 커뮤니케이션
ruleEnginePage,ruleEnginePage.marketing.adAccountFilter,Ad Account,광고 계정
ruleEnginePage,ruleEnginePage.marketing.adFilterAll,All Accounts,전체 계정
ruleEnginePage,ruleEnginePage.marketing.adFilterSub,Sub Account 1,서브 계정 1
ruleEnginePage,ruleEnginePage.marketing.adMetaDynChart,Ad Meta Dynamic Chart Performance,Meta 동적 광고 성과
ruleEnginePage,ruleEnginePage.marketing.adSpendSub,Total Ad Spend,총 광고 비용
ruleEnginePage,ruleEnginePage.marketing.adTableSub,Performance during the selected active period.,선택한 기간의 성과입니다.
ruleEnginePage,ruleEnginePage.marketing.adTableTitle,Ad Performance Detail (Campaign/Ad Set),광고 성과 상세 (캠페인/광고 세트)
ruleEnginePage,ruleEnginePage.marketing.ageDist,Age Distribution,연령 분포
ruleEnginePage,ruleEnginePage.marketing.AIPolicy,AI Policy,AI 정책
ruleEnginePage,ruleEnginePage.marketing.aiReasonDetail,Ai Reason Detail,AI 판단 근거 상세
ruleEnginePage,ruleEnginePage.marketing.analyticsModules,Analytics Modules,분석 모듈
ruleEnginePage,ruleEnginePage.marketing.ApiRegister,View Integration Guide,연동 가이드 보기
ruleEnginePage,ruleEnginePage.marketing.approvedAt,Approved At,승인 시각
ruleEnginePage,ruleEnginePage.marketing.approvedBy,Approved By,승인자
ruleEnginePage,ruleEnginePage.marketing.Attribution,Attribution,어트리뷰션
ruleEnginePage,ruleEnginePage.marketing.bgPeriodMonthly,Bg Period Monthly,월별
ruleEnginePage,ruleEnginePage.marketing.bgPeriodQuarterly,Bg Period Quarterly,분기별
ruleEnginePage,ruleEnginePage.marketing.bgPeriodYearly,Bg Period Yearly,연도별
ruleEnginePage,ruleEnginePage.marketing.bgPlannerDesc,Bg Planner,예산 플래너 안내
ruleEnginePage,ruleEnginePage.marketing.budgetTrackerTab,Budget Tracker,예산 트래커
ruleEnginePage,ruleEnginePage.marketing.ch_google,Google（YouTube）,Google（YouTube）
ruleEnginePage,ruleEnginePage.marketing.channelDesc,Core KPIs by Channel,채널별 핵심 KPI
ruleEnginePage,ruleEnginePage.marketing.channelMix,Channel Mix,채널 믹스
ruleEnginePage,ruleEnginePage.marketing.chIntelDesc1,Ch Intel Desc1,채널 인텔리전스 안내 1
ruleEnginePage,ruleEnginePage.marketing.chIntelDesc2,Ch Intel Desc2,채널 인텔리전스 안내 2
ruleEnginePage,ruleEnginePage.marketing.chIntelDesc3,Ch Intel Desc3,채널 인텔리전스 안내 3
ruleEnginePage,ruleEnginePage.marketing.chIntelDesc4,Ch Intel Desc4,채널 인텔리전스 안내 4
ruleEnginePage,ruleEnginePage.marketing.chIntelTitle,Channel Intelligence,채널 인텔리전스
ruleEnginePage,ruleEnginePage.marketing.chPerfDash,Channel Performance Dashboard,채널 성과 대시보드
ruleEnginePage,ruleEnginePage.marketing.chTrendKpi,Key KPI Trends by Media,매체별 핵심 KPI 추이
ruleEnginePage,ruleEnginePage.marketing.colAchieve,Goal Achievement,목표 달성률
ruleEnginePage,ruleEnginePage.marketing.colChan,Channel Name,채널명
ruleEnginePage,ruleEnginePage.marketing.colCpa,CPA Cost,CPA
ruleEnginePage,ruleEnginePage.marketing.colImpr,Total Impressions,총 노출
ruleEnginePage,ruleEnginePage.marketing.colItemName,Col Item Name,항목명
ruleEnginePage,ruleEnginePage.marketing.colResultConv,Actual Conversions,실제 전환 수
ruleEnginePage,ruleEnginePage.marketing.colSpend,Ad Spend,광고 비용
ruleEnginePage,ruleEnginePage.marketing.commerceDesc,Order · Inventory · Settlement Unified Status,주문 · 재고 · 정산 통합 현황
ruleEnginePage,ruleEnginePage.marketing.convFunnel,Conversion Funnel Analysis,전환 퍼널 분석
ruleEnginePage,ruleEnginePage.marketing.convRateSub,vs Sessions,세션 대비
ruleEnginePage,ruleEnginePage.marketing.defaultTeam,Default Team,기본 팀
ruleEnginePage,ruleEnginePage.marketing.explainCatInsight,Explain Cat Insight,카테고리 인사이트 설명
ruleEnginePage,ruleEnginePage.marketing.explainChWhy,Explain Ch Why,채널 판단 근거
ruleEnginePage,ruleEnginePage.marketing.explainEditNote,Explain Edit Note,편집 메모 설명
ruleEnginePage,ruleEnginePage.marketing.explainTitle,Explain Title,설명
ruleEnginePage,ruleEnginePage.marketing.genderDist,Gender Distribution,성별 분포
ruleEnginePage,ruleEnginePage.marketing.GraphScore,Graph Score,Graph Score
ruleEnginePage,ruleEnginePage.marketing.influencerDesc,Influencer · UGC Performance Analysis,인플루언서 · UGC 성과 분석
ruleEnginePage,ruleEnginePage.marketing.KRChannel,KR Channel,국내 채널
ruleEnginePage,ruleEnginePage.marketing.liveActivity,Live Activity,실시간 활동
ruleEnginePage,ruleEnginePage.marketing.LockBadge,🔒 Demo,🔒 데모
ruleEnginePage,ruleEnginePage.marketing.marketingDesc,Ad · Campaign Integrated Analysis,광고 · 캠페인 통합 분석
ruleEnginePage,ruleEnginePage.marketing.memAccessSaved,Mem Access Saved,멤버 접근 권한 저장 완료
ruleEnginePage,ruleEnginePage.marketing.metricClicks,Total Clicks,총 클릭
ruleEnginePage,ruleEnginePage.marketing.metricConv,Conversions,전환
ruleEnginePage,ruleEnginePage.marketing.metricCpc,Average CPC,평균 CPC
ruleEnginePage,ruleEnginePage.marketing.metricCpm,Average CPM,평균 CPM
ruleEnginePage,ruleEnginePage.marketing.metricCtr,Average CTR,평균 CTR
ruleEnginePage,ruleEnginePage.marketing.metricImpr,Impressions,노출 수
ruleEnginePage,ruleEnginePage.marketing.metricRoas,Return on Ad Spend (ROAS),광고 수익률 (ROAS)
ruleEnginePage,ruleEnginePage.marketing.metricSpend,Daily Spend,일별 광고비
ruleEnginePage,ruleEnginePage.marketing.mktHierTitle,Detailed Ad Media Performance,광고 매체 상세 성과
ruleEnginePage,ruleEnginePage.marketing.moduleShortcuts,Module Shortcuts,모듈 바로가기
ruleEnginePage,ruleEnginePage.marketing.naverName,Naver Search Ads,네이버 검색광고
ruleEnginePage,ruleEnginePage.marketing.netROASSub,Net Profit / Ad Spend,순이익 / 광고비
ruleEnginePage,ruleEnginePage.marketing.overviewDesc,All platform KPIs at a glance,전체 플랫폼 KPI 한눈에 보기
ruleEnginePage,ruleEnginePage.marketing.PriceCheck,Price Check,가격 점검
ruleEnginePage,ruleEnginePage.marketing.PriceOpt,Price Opt,가격 최적화
ruleEnginePage,ruleEnginePage.marketing.PricingView,Check Pricing Plans,요금제 확인
ruleEnginePage,ruleEnginePage.marketing.realModeLabel,🔴 LIVE,🔴 LIVE
ruleEnginePage,ruleEnginePage.marketing.Reconcile,Reconciliation,정산 대조
ruleEnginePage,ruleEnginePage.marketing.sales,Global Sales,글로벌 매출
ruleEnginePage,ruleEnginePage.marketing.salesDesc,Revenue Status by Country/Region,국가/지역별 매출 현황
ruleEnginePage,ruleEnginePage.marketing.SampleDesc2,This feature only fetches real data after paid plan integration. Current screen uses sample data.,이 기능은 유료 플랜 연동 후 실제 데이터를 제공합니다. 현재 화면은 샘플 데이터를 사용 중입니다.
ruleEnginePage,ruleEnginePage.marketing.SampleDesc3,Virtual data is being displayed.,현재 샘플 데이터가 표시되고 있습니다.
ruleEnginePage,ruleEnginePage.marketing.sc_tiktok_shop,TikTok Shop,TikTok Shop
ruleEnginePage,ruleEnginePage.marketing.selectRoleBtn,Select Role,역할 선택
ruleEnginePage,ruleEnginePage.marketing.selectRoleDesc,We suggest customized options and quick actions for your role.,역할에 맞는 추천 기능과 빠른 실행 메뉴를 제공합니다.
ruleEnginePage,ruleEnginePage.marketing.selectRoleTitle,Please select your role,역할을 선택해주세요
ruleEnginePage,ruleEnginePage.marketing.sidebarAlertCount,13 Alerts,알림 13건
ruleEnginePage,ruleEnginePage.marketing.sidebarLogout,Exit  & Logout,종료 & 로그아웃
ruleEnginePage,ruleEnginePage.marketing.statConversions,Conversions,전환
ruleEnginePage,ruleEnginePage.marketing.statImpressions,Impressions,노출 수
ruleEnginePage,ruleEnginePage.marketing.statusApproved,Status Approved,승인됨
ruleEnginePage,ruleEnginePage.marketing.statusPaused,Status Paused,일시정지
ruleEnginePage,ruleEnginePage.marketing.statusPending,Status Pending,대기 중
ruleEnginePage,ruleEnginePage.marketing.statusRejected,Status Rejected,반려됨
ruleEnginePage,ruleEnginePage.marketing.sysStatus,System Status,시스템 상태
ruleEnginePage,ruleEnginePage.marketing.system,System Status,시스템 상태
ruleEnginePage,ruleEnginePage.marketing.systemDesc,API · Pipeline · Server Status,API · 파이프라인 · 서버 상태
ruleEnginePage,ruleEnginePage.marketing.tabAdset,Ad Set Level,광고 세트 레벨
ruleEnginePage,ruleEnginePage.marketing.tabCamp,Campaign Manager,캠페인 매니저
ruleEnginePage,ruleEnginePage.marketing.topRegion,Top Visited Regions,상위 방문 지역
ruleEnginePage,ruleEnginePage.marketing.totalOrderSub,As of Today,오늘 기준
ruleEnginePage,ruleEnginePage.marketing.upgradalBtn,View Upgrade Plans,업그레이드 플랜 보기
ruleEnginePage,ruleEnginePage.marketing.upgradalTitle,Pro Plan Exclusive,Pro 플랜 전용
ruleEnginePage,ruleEnginePage.marketing.upgradeBarCoupon,Your account has a free coupon.,계정에 무료 쿠폰이 있습니다.
ruleEnginePage,ruleEnginePage.marketing.upgradeBarDesc,Connect your API now and fully utilize the platform with your data.,API를 연결하고 실제 데이터 기반으로 플랫폼 기능을 활용해보세요.
ruleEnginePage,ruleEnginePage.marketing.upgradeBarMembership,Membership Coupon Application Guide,멤버십 쿠폰 적용 가이드
ruleEnginePage,ruleEnginePage.marketing.upgradeBarTitle,🎉 Connect real business data and try all features free for 7 days!,🎉 실제 비즈니스 데이터를 연결하고 모든 기능을 7일간 무료로 체험해보세요!
ruleEnginePage,ruleEnginePage.marketing.vsYesterday,vs Yesterday,전일 대비
ruleEnginePage,ruleEnginePage.root_pageTitle_aiPolicy,Root_page Title_ai Policy,AI 정책
ruleEnginePage,ruleEnginePage.root_pageTitle_approvals,Root_page Title_approvals,승인 관리
ruleEnginePage,ruleEnginePage.root_pageTitle_attribution,Attribution,어트리뷰션
ruleEnginePage,ruleEnginePage.root_pageTitle_channelKpi,Channel KPI,채널 KPI
ruleEnginePage,ruleEnginePage.root_pageTitle_graphScore,Graph Score,Graph Score
ruleEnginePage,ruleEnginePage.root_pageTitle_integrationHub,Root_page Title_integration Hub,연동 허브
ruleEnginePage,ruleEnginePage.root_pageTitle_marketing,Root_page Title_marketing,마케팅
ruleEnginePage,ruleEnginePage.root_pageTitle_onboarding,Root_page Title_onboarding,온보딩
ruleEnginePage,ruleEnginePage.root_pageTitle_writeback,Root_page Title_writeback,Writeback
ruleEnginePage,ruleEnginePage.root_quickRecents,Recent Visits,최근 방문
ruleEnginePage,ruleEnginePage.super.aaAddCmt,Add a comment to the current view...,현재 화면에 코멘트를 추가하세요...
ruleEnginePage,ruleEnginePage.super.conTabDw,🔷 Data Warehouse,🔷 데이터 웨어하우스
ruleEnginePage,ruleEnginePage.super.ihConnected,🟢 Connected,🟢 연결됨
ruleEnginePage,ruleEnginePage.super.ihConnecting,Connecting...,연결 중...
ruleEnginePage,ruleEnginePage.super.ihGoogle,Google Ads,Google Ads
ruleEnginePage,ruleEnginePage.super.ihMeta,Meta Ads,Meta Ads
ruleEnginePage,ruleEnginePage.super.rbLib,📊 Widget Library,📊 위젯 라이브러리
ruleEnginePage,ruleEnginePage.super.rbTitle,🛠️ Custom Report Builder,🛠️ 맞춤 리포트 빌더
ruleEnginePage,ruleEnginePage.supplyChain.noData,No Data Available,데이터 없음
ruleEnginePage,ruleEnginePage.supplyChain.productName,Product name,상품명
ruleEnginePage,ruleEnginePage.wms.adjustInventory,Adjust Inventory,재고 조정
ruleEnginePage,ruleEnginePage.wms.auditAdjAlert,Stock adjustment will be reflected in In/Out tab.,재고 조정 내역은 입출고 탭에 반영됩니다.
ruleEnginePage,ruleEnginePage.wms.auditAllSku,All SKUs,전체 SKU
ruleEnginePage,ruleEnginePage.wms.auditBulkAdj,🔧 Bulk Adjust,🔧 일괄 조정
ruleEnginePage,ruleEnginePage.wms.auditColBook,Book Stock,장부 재고
ruleEnginePage,ruleEnginePage.wms.auditColInput,Count Input,실사 입력
ruleEnginePage,ruleEnginePage.wms.auditCompleted,✅ Completed,✅ 완료
