path,ko_value,length,latin_ratio,category
pages.marketing.autoMarketing,AI 전략 생성기,9,0.222,B_MIXED_LOW_RATIO
pages.marketing.chTrendKpi,매체별 핵심 KPI 추이,13,0.231,B_MIXED_LOW_RATIO
pages.marketing.channelDesc,채널별 핵심 KPI,10,0.300,B_MIXED_LOW_RATIO
pages.marketing.crm,고객 · CRM,8,0.375,B_MIXED_LOW_RATIO
pages.marketing.crmMain,고객 CRM + AI 세그먼트,16,0.313,B_MIXED_LOW_RATIO
pages.marketing.emailMarketing,이메일 + A/B 테스트,13,0.154,B_MIXED_LOW_RATIO
pages.marketing.influencerDesc,인플루언서 · UGC 성과 분석,17,0.176,B_MIXED_LOW_RATIO
pages.marketing.overviewDesc,전체 플랫폼 KPI 한눈에 보기,17,0.176,B_MIXED_LOW_RATIO
pages.marketing.reviewsUgc,리뷰 & UGC 분석,11,0.273,B_MIXED_LOW_RATIO
pages.marketing.systemDesc,API · 파이프라인 · 서버 상태,19,0.158,B_MIXED_LOW_RATIO
pages.marketing.upgradeBarDesc,API를 연결하고 실제 데이터 기반으로 플랫폼 기능을 활용해보세요.,37,0.081,B_MIXED_LOW_RATIO
pages.influencer.sub,인플루언서 · UGC 허브,14,0.214,B_MIXED_LOW_RATIO
pages.attribution.sub,UTM · 쿠폰 · 딥링크 어트리뷰션,20,0.150,B_MIXED_LOW_RATIO
pages.attribution.anomalyDesc,Z-Score 기반 채널 이상감지 실시간 모니터링,27,0.222,B_MIXED_LOW_RATIO
pages.attribution.modelCompareDesc,5개 Attribution 모델 레이더 차트 비교,27,0.407,B_MIXED_LOW_RATIO
pages.graphScore.heroDesc,인플루언서·크리에이티브·SKU·주문 간 그래프 네트워크를 분석하고 각 노드의 기여도를 점수화합니다.,55,0.055,B_MIXED_LOW_RATIO
pages.graphScore.phInfId,인플루언서 ID 선택 또는 입력,17,0.118,B_MIXED_LOW_RATIO
pages.graphScore.phSkuId,SKU ID 선택 또는 입력,15,0.333,B_MIXED_LOW_RATIO
pages.graphScore.phNodeIdFilter,노드 ID로 필터링,10,0.200,B_MIXED_LOW_RATIO
pages.graphScore.connectedSku,연결된 SKU,7,0.429,B_MIXED_LOW_RATIO
pages.graphScore.guideSkuName,📦 SKU 점수,9,0.333,B_MIXED_LOW_RATIO
pages.graphScore.phCreativeId,크리에이티브 ID 선택 또는 입력,18,0.111,B_MIXED_LOW_RATIO
pages.graphScore.weightSku,SKU 가중치,7,0.429,B_MIXED_LOW_RATIO
pages.graphScore.exportCsv,CSV 내보내기,8,0.375,B_MIXED_LOW_RATIO
pages.graphScore.noConnectedChannels,연결된 채널이 없습니다. 통합 허브에서 API 키를 등록해주세요.,36,0.083,B_MIXED_LOW_RATIO
pages.amazonRisk.fbaStockRate,FBA 재고율,7,0.429,B_MIXED_LOW_RATIO
pages.reviewsUgc.title,리뷰 및 UGC,8,0.375,B_MIXED_LOW_RATIO
pages.reviewsUgc.sub,리뷰 · UGC 분석,11,0.273,B_MIXED_LOW_RATIO
pages.krChannel.apiDisconnected,API 연결 해제,9,0.333,B_MIXED_LOW_RATIO
pages.priceOpt.noAnalysis,최적가 계산 후 SKU를 분석하면 결과가 표시됩니다.,29,0.103,B_MIXED_LOW_RATIO
pages.priceOpt.highRisk,위험 (High),9,0.444,B_MIXED_LOW_RATIO
pages.priceOpt.automation,자동화·AI,6,0.333,B_MIXED_LOW_RATIO
pages.priceOpt.fbaStockRate,FBA 재고율,7,0.429,B_MIXED_LOW_RATIO
pages.priceOpt.crm,고객 · CRM,8,0.375,B_MIXED_LOW_RATIO
pages.reconciliation.pnlAutoUpdate,정산 변경 시 P&L이 자동 업데이트됩니다.,24,0.083,B_MIXED_LOW_RATIO
pages.reconciliation.realtimePnl,🔴 실시간 P&L 영업이익,15,0.133,B_MIXED_LOW_RATIO
pages.reconciliation.reportId,리포트 ID,6,0.333,B_MIXED_LOW_RATIO
pages.reconciliation.viewPnl,🌊 P&L 대시보드에서 보기 →,18,0.111,B_MIXED_LOW_RATIO
pages.reconciliation.uploadDesc,CSV 파일을 드롭하여 채널 간 재고를 자동 업로드합니다.,32,0.094,B_MIXED_LOW_RATIO
pages.aiPolicy.title,AI 정책,5,0.400,B_MIXED_LOW_RATIO
pages.aiPolicy.sub,AI 정책 제안,8,0.250,B_MIXED_LOW_RATIO
pages.writeback.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
pages.writeback.runPreparePolicy,Prepare를 실행하여 정책을 검증합니다.,24,0.292,B_MIXED_LOW_RATIO
pages.writeback.runPrepareCategory,Prepare를 실행하여 카테고리 추천을 가져옵니다.,29,0.241,B_MIXED_LOW_RATIO
pages.writeback.payloadEditorDesc,상품 JSON을 입력하고 미리보기로 실행 전 검증합니다.,31,0.129,B_MIXED_LOW_RATIO
pages.writeback.noJobsDesc,Writeback 작업을 실행하면 작업 이력이 표시됩니다.,32,0.281,B_MIXED_LOW_RATIO
pages.writeback.cfgDryRunDesc,실제 API 호출 없이 시뮬레이션,18,0.167,B_MIXED_LOW_RATIO
pages.writeback.cfgWebhookNotifyDesc,완료/실패 시 Webhook 전송,18,0.389,B_MIXED_LOW_RATIO
pages.writeback.cfgRateLimitDesc,채널별 API 레이트 제한,14,0.214,B_MIXED_LOW_RATIO
pages.writeback.syncRules,AI 규칙,5,0.400,B_MIXED_LOW_RATIO
pages.writeback.upgradeBtn,💎 Pro 업그레이드,12,0.250,B_MIXED_LOW_RATIO
pages.writeback.demoGuard,데모 모드 — Writeback 작업 불가,23,0.391,B_MIXED_LOW_RATIO
pages.writeback.errNoSku,SKU를 입력해주세요.,12,0.250,B_MIXED_LOW_RATIO
pages.writeback.errNoPayload,상품 JSON을 입력해주세요.,16,0.250,B_MIXED_LOW_RATIO
pages.audit.csvExport,CSV 내보내기,8,0.375,B_MIXED_LOW_RATIO
pages.audit.searchPlaceholder,"이벤트, 사용자, IP 검색...",18,0.111,B_MIXED_LOW_RATIO
pages.audit.colIpAddress,IP 주소,5,0.400,B_MIXED_LOW_RATIO
pages.audit.noSkuSelected,선택된 SKU가 없습니다,13,0.231,B_MIXED_LOW_RATIO
pages.audit.period.daily,일별,2,0.000,D_AUTO_ID
pages.audit.period.weekly,주별,2,0.000,D_AUTO_ID
pages.audit.period.monthly,월별,2,0.000,D_AUTO_ID
pages.audit.period.yearly,연도별,3,0.000,D_AUTO_ID
pages.audit.period.seasonal,계절별,3,0.000,D_AUTO_ID
pages.audit.mobile.hello,안녕하세요,5,0.000,D_AUTO_ID
pages.audit.mobile.synced,동기화,3,0.000,D_AUTO_ID
pages.audit.mobile.urgent,긴급,2,0.000,D_AUTO_ID
pages.audit.mobile.budget,예산,2,0.000,D_AUTO_ID
pages.audit.mobile.done,✓ 완료,4,0.000,D_AUTO_ID
pages.audit.mobile.run,실행,2,0.000,D_AUTO_ID
pages.audit.mobile.monthRevenue,이번달 매출,6,0.000,D_AUTO_ID
pages.audit.mobile.vsLastMonth,전월 대비 +8.4%,11,0.000,D_AUTO_ID
pages.audit.mobile.avgRoas,평균 ROAS,7,0.571,D_AUTO_ID
pages.audit.mobile.adAvg,광고 채널 평균,8,0.000,D_AUTO_ID
pages.audit.mobile.todayOrders,오늘 주문,5,0.000,D_AUTO_ID
pages.audit.mobile.processing,처리 중 12건,8,0.000,D_AUTO_ID
pages.audit.mobile.roiVsAd,광고비 대비 수익,9,0.000,D_AUTO_ID
pages.audit.mobile.channelStatus,채널 현황,5,0.000,D_AUTO_ID
pages.audit.mobile.viewAll,전체,2,0.000,D_AUTO_ID
pages.audit.mobile.aiRecommend,AI 즉시 실행 추천,11,0.182,D_AUTO_ID
pages.audit.mobile.more,더보기,3,0.000,D_AUTO_ID
pages.audit.mobile.notifications,알림,2,0.000,D_AUTO_ID
pages.audit.mobile.quickActions,빠른 실행,5,0.000,D_AUTO_ID
pages.audit.mobile.aiTip1,예산 +30% 추천,10,0.000,D_AUTO_ID
pages.audit.mobile.aiTip2,신규 타겟팅 추천,9,0.000,D_AUTO_ID
pages.audit.mobile.alert1,스킨케어 재고 8개 — 안전재고 이하,20,0.000,D_AUTO_ID
pages.audit.mobile.alert2,AI 캠페인 #C-041 ROAS 4.8x 달성,26,0.308,D_AUTO_ID
pages.audit.mobile.alert3,"어제 정산 ₩2,480,000 완료",19,0.000,D_AUTO_ID
pages.audit.mobile.aiCampaign,AI 캠페인,6,0.333,D_AUTO_ID
pages.audit.mobile.checkOrder,주문 확인,5,0.000,D_AUTO_ID
pages.audit.mobile.analytics,성과 분석,5,0.000,D_AUTO_ID
pages.audit.mobile.channels,채널 연동,5,0.000,D_AUTO_ID
pages.audit.mobile.marketing,마케팅,3,0.000,D_AUTO_ID
pages.audit.mobile.commerce,커머스,3,0.000,D_AUTO_ID
pages.audit.mobile.home,홈,1,0.000,D_AUTO_ID
pages.audit.mobile.more2,더보기,3,0.000,D_AUTO_ID
pages.audit.reportTitle,📊 Geniego-ROI 통합 보고서,21,0.476,B_MIXED_LOW_RATIO
pages.audit.sectionKpi,주요 KPI 요약,9,0.333,B_MIXED_LOW_RATIO
pages.audit.sectionPnl,P&L 폭포,6,0.333,B_MIXED_LOW_RATIO
pages.audit.sectionCampaignDesc,ROAS · 채널별 주문,13,0.308,B_MIXED_LOW_RATIO
pages.audit.sectionCreatorDesc,ROI · 기여 수익,11,0.273,B_MIXED_LOW_RATIO
pages.audit.kpiTitle,📊 주요 KPI,9,0.333,B_MIXED_LOW_RATIO
pages.audit.skuTitle,📦 SKU 분석,9,0.333,B_MIXED_LOW_RATIO
pages._marketing_1.tabAiEval,🤖 AI 효과 평가 분석,14,0.143,B_MIXED_LOW_RATIO
pages._marketing_1.aiEvalTitle,🤖 AI 마케팅 효과 종합 평가,18,0.111,B_MIXED_LOW_RATIO
pages._marketing_1.aiEvalSub,Claude Sonnet 3.5 기반 · 채널 효율 · 캠페인 성과 · 예산 재배분 · 전략 인사이트,56,0.214,B_MIXED_LOW_RATIO
pages._marketing_1.running,⏳ AI 분석 중...,12,0.167,B_MIXED_LOW_RATIO
pages._marketing_1.analyzing,Claude AI가 마케팅 데이터를 분석 중입니다...,30,0.267,B_MIXED_LOW_RATIO
pages._marketing_1.clickToRun,AI 분석 실행 버튼을 클릭하여 Claude 분석을 시작하세요,34,0.235,B_MIXED_LOW_RATIO
pages._marketing_1.channelRanking,🏆 채널 AI 평가 랭킹,14,0.143,B_MIXED_LOW_RATIO
pages._marketing_1.channelRankingSub,채널 클릭 시 항목별 상세 분석 · 강점/약점 · AI 권장 액션 조회,39,0.051,B_MIXED_LOW_RATIO
pages._marketing_1.campaignTable,📋 캠페인별 AI 평가 분석표,17,0.118,B_MIXED_LOW_RATIO
pages._marketing_1.campaignTableSub,캠페인 행 클릭 시 AI 인사이트 및 권장 액션 전개,29,0.069,B_MIXED_LOW_RATIO
pages._marketing_1.budgetRealloc,💰 AI 예산 재배분 권고,15,0.133,B_MIXED_LOW_RATIO
pages._marketing_1.aiRecommend,AI 권장 액션:,9,0.222,B_MIXED_LOW_RATIO
pages._marketing_1.colScore,AI 점수,5,0.400,B_MIXED_LOW_RATIO
pages._marketing_1.colAiAction,AI 액션,5,0.400,B_MIXED_LOW_RATIO
pages._marketing_1.autoSub,월 예산을 설정하면 AI가 틱톡·메타·네이버 등에 최적화된 마케팅 전략을 자동으로 수립합니다,51,0.039,B_MIXED_LOW_RATIO
pages._marketing_1.tabPreview,② AI 전략 미리보기,12,0.167,B_MIXED_LOW_RATIO
pages._marketing_1.generateBtn,🚀 AI 마케팅 전략 자동 생성,18,0.111,B_MIXED_LOW_RATIO
pages._marketing_1.previewEmpty,← 먼저 ① 캠페인 설정에서 AI 전략을 생성해주세요.,30,0.067,B_MIXED_LOW_RATIO
pages._marketing_1.channelAlloc,🤖 AI 채널별 예산 배분 전략,18,0.111,B_MIXED_LOW_RATIO
pages._marketing_1.cat_electronics,전자·IT,5,0.400,B_MIXED_LOW_RATIO
pages._marketing_1.ch_meta,Meta(페이스북·인스타),14,0.286,B_MIXED_LOW_RATIO
pages._marketing_1.ch_google,Google(구글·유튜브),14,0.429,B_MIXED_LOW_RATIO
pages._marketing_1.tabAI,🤖 AI 분석,8,0.250,B_MIXED_LOW_RATIO
pages._marketing_1.tabAiAttr,🤖 AI 분석,8,0.250,B_MIXED_LOW_RATIO
pages._marketing_1.calSub,SNS 포스트·광고 소재·이벤트 일정을 달력 형식으로 계획·관리합니다,38,0.079,B_MIXED_LOW_RATIO
pages._marketing_1.tabAiCal,🤖 AI 분석,8,0.250,B_MIXED_LOW_RATIO
pages._marketing_1.aiHubTitle,AI 마케팅 허브 먼저 확인하세요,18,0.111,B_MIXED_LOW_RATIO
pages._marketing_1.aiHubDesc1,"재고, 주문, CRM, 정산 데이터를 자동 분석하여 ",29,0.103,B_MIXED_LOW_RATIO
pages._marketing_1.aiHubDesc2,ROI 기반 즉시 실행 가능한 추천,19,0.158,B_MIXED_LOW_RATIO
pages._marketing_1.aiHubBtn,AI 마케팅 허브,9,0.222,B_MIXED_LOW_RATIO
pages._marketing_1.creativeAutoSync,AI 광고소재 카테고리 → 캠페인 설정 자동 연동,27,0.074,B_MIXED_LOW_RATIO
pages._marketing_1.aiRecommendBadge,AI 추천 채널 자동 선택 · 직접 변경 가능,25,0.080,B_MIXED_LOW_RATIO
pages._marketing_1.explainTitle,AI 최적화 사유 안내,12,0.167,B_MIXED_LOW_RATIO
pages.perms.menu.aiMarketing,🚀 AI 마케팅 자동화,13,0.154,B_MIXED_LOW_RATIO
pages.perms.menu.aiPrediction,AI 예측,5,0.400,B_MIXED_LOW_RATIO
pages.perms.menu.autoMarketing,AI 전략 생성기,9,0.222,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.aiAnalyzing,AI 분석 중...,10,0.200,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.aiHistoryList,AI 분석 이력,8,0.250,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.aiSummary,AI 분석 요약,8,0.250,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.communityKpi,커뮤니티 KPI,8,0.375,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.contentKpi,콘텐츠 KPI,7,0.429,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.descBrandReach,SNS 플랫폼 광고를 통한 대규모 브랜드 노출,25,0.120,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.hintCpa,CPA 도움말,7,0.429,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.hintCpc,CPC 도움말,7,0.429,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.hintCtr,CTR 도움말,7,0.429,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.monitorAi,AI 채널 성과 모니터링,13,0.154,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.seoImpact,SEO 영향도,7,0.429,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.targetSetup,채널별 KPI 목표 설정,13,0.231,B_MIXED_LOW_RATIO
pages.perms.menu.channelKpi.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,B_MIXED_LOW_RATIO
pages.perms.menu.crm,고객 · CRM,8,0.375,B_MIXED_LOW_RATIO
pages.perms.menu.crmMain,고객 CRM + AI 세그먼트,16,0.313,B_MIXED_LOW_RATIO
pages.perms.menu.emailMarketing,이메일 + A/B 테스트,13,0.154,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.badge20kpi,KPI 20개,7,0.429,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.pageSub,유입·전환 분석 · 20개 KPI 기여도 스코어링 · AI 추천 · 자동 승인 실행,46,0.109,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.tabKpiDesc,20개 KPI 기여도 스코어링,16,0.188,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.tabAi,🤖 AI 추천 엔진,11,0.182,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.tabAiDesc,AI 마케팅 전략 추천,12,0.167,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.ctr,클릭률(CTR),8,0.375,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.cpo,CPO (건당 비용),11,0.273,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.aiEngine,🤖 Claude AI 마케팅 추천 엔진,22,0.364,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.adCreativeTitle,🎨 AI 광고 크리에이티브 생성 스튜디오,23,0.087,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.adCreativeSub,Claude AI가 채널·카테고리·타겟에 맞는 광고 소재를 자동 생성합니다,41,0.195,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.adProductPh,예: 보습 크림 프리미엄 50ml,18,0.111,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.adCta,📣 CTA 버튼,9,0.333,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.adGenerate,✨ AI 광고 소재 생성,13,0.154,B_MIXED_LOW_RATIO
pages.perms.menu.marketingIntel.adGenerating,🤖 AI가 광고 소재를 생성 중…,19,0.105,B_MIXED_LOW_RATIO
pages.perms.menu.reviewsUgc,리뷰 & UGC 분석,11,0.273,B_MIXED_LOW_RATIO
pages.mobile.hello,안녕하세요,5,0.000,D_AUTO_ID
pages.mobile.synced,동기화,3,0.000,D_AUTO_ID
pages.mobile.urgent,긴급,2,0.000,D_AUTO_ID
pages.mobile.budget,예산,2,0.000,D_AUTO_ID
pages.mobile.done,✓ 완료,4,0.000,D_AUTO_ID
pages.mobile.run,실행,2,0.000,D_AUTO_ID
pages.mobile.monthRevenue,이번달 매출,6,0.000,D_AUTO_ID
pages.mobile.vsLastMonth,전월 대비 +8.4%,11,0.000,D_AUTO_ID
pages.mobile.adAvg,광고 채널 평균,8,0.000,D_AUTO_ID
pages.mobile.todayOrders,오늘 주문,5,0.000,D_AUTO_ID
pages.mobile.processing,처리 중 12건,8,0.000,D_AUTO_ID
pages.mobile.roiVsAd,광고비 대비 수익,9,0.000,D_AUTO_ID
pages.mobile.channelStatus,채널 현황,5,0.000,D_AUTO_ID
pages.mobile.viewAll,전체,2,0.000,D_AUTO_ID
pages.mobile.aiRecommend,AI 즉시 실행 추천,11,0.182,D_AUTO_ID
pages.mobile.more,더보기,3,0.000,D_AUTO_ID
pages.mobile.notifications,알림,2,0.000,D_AUTO_ID
pages.mobile.quickActions,빠른 실행,5,0.000,D_AUTO_ID
pages.mobile.aiTip1,예산 +30% 추천,10,0.000,D_AUTO_ID
pages.mobile.aiTip2,신규 타겟팅 추천,9,0.000,D_AUTO_ID
pages.mobile.alert1,스킨케어 재고 8개 — 안전재고 이하,20,0.000,D_AUTO_ID
pages.mobile.alert2,AI 캠페인 #C-041 ROAS 4.8x 달성,26,0.308,D_AUTO_ID
pages.mobile.alert3,"어제 정산 ₩2,480,000 완료",19,0.000,D_AUTO_ID
pages.mobile.aiCampaign,AI 캠페인,6,0.333,D_AUTO_ID
pages.mobile.checkOrder,주문 확인,5,0.000,D_AUTO_ID
pages.mobile.channels,채널 연동,5,0.000,D_AUTO_ID
pages.mobile.more2,더보기,3,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.badge1,즉각 조치 4건,8,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.badge2,ROAS 이상 2건,10,0.400,D_AUTO_ID
pages.mobile.aiInsightsPage.badge3,AI 모델 가동 중,10,0.200,D_AUTO_ID
pages.mobile.aiInsightsPage.tabCards,인사이트 카드,7,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.tabCardsDesc,P&L 이상 분석,9,0.222,D_AUTO_ID
pages.mobile.aiInsightsPage.tabTrends,트렌드 차트,6,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.tabTrendsDesc,주간 시계열 트렌드,10,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.tabChat,AI 어시스턴트,8,0.250,D_AUTO_ID
pages.mobile.aiInsightsPage.tabChatDesc,Claude AI 실시간 분석,16,0.500,D_AUTO_ID
pages.mobile.aiInsightsPage.analyzing,분석 중...,7,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.trendRoas,채널 ROAS,7,0.571,D_AUTO_ID
pages.mobile.aiInsightsPage.trendReturns,반품율,3,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.last12weeks,최근 12주 트렌드,10,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.platformFee,플랫폼 수수료,7,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.influencerCost,인플루언서 비용,8,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.aiGreeting,"안녕하세요! Genie AI 어시스턴트입니다. P&L, ROAS, 반품율, 인플루언서 성과 등에 대해 질문해 주세요.",65,0.200,D_AUTO_ID
pages.mobile.aiInsightsPage.returns,반품,2,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.selectContext,분석 컨텍스트 선택,10,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.inputPlaceholder,"P&L, ROAS, 반품율 등 질문...",22,0.273,D_AUTO_ID
pages.mobile.aiInsightsPage.send,전송,2,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.analysisFailed,분석 실패,5,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.errorPrefix,오류,2,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.historyTitle,📋 Claude AI 분석 이력,18,0.444,D_AUTO_ID
pages.mobile.aiInsightsPage.noHistory,분석 이력이 없습니다. AI 어시스턴트 탭에서 분석을 시작해 보세요.,38,0.053,D_AUTO_ID
pages.mobile.aiInsightsPage.card1Title,ROAS 경보 — TikTok CPP / 쿠팡 DA,28,0.536,D_AUTO_ID
pages.mobile.aiInsightsPage.card1Desc,손익분기점(3.0x) 이하로 운영 중인 캠페인 2개. 즉각적인 예산 조정이 필요합니다.,48,0.021,D_AUTO_ID
pages.mobile.aiInsightsPage.card1B1,TikTok CPP: ROAS 2.1x (목표 대비 -30%),34,0.412,D_AUTO_ID
pages.mobile.aiInsightsPage.card1B2,쿠팡 DA: ROAS 1.7x (목표 대비 -43%),29,0.241,D_AUTO_ID
pages.mobile.aiInsightsPage.card1Action,예산 재배분,6,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.card2Title,"반품율 초과 — SKU-C3, SKU-D4",23,0.348,D_AUTO_ID
pages.mobile.aiInsightsPage.card2Desc,두 SKU가 3주 연속 12% 반품율 초과. 상품 품질/설명 개선이 필요합니다.,44,0.068,D_AUTO_ID
pages.mobile.aiInsightsPage.card2B1,SKU-C3 반품율 19.8% (기준 대비 +7.8pp 초과),34,0.176,D_AUTO_ID
pages.mobile.aiInsightsPage.card2B2,SKU-D4 반품율 20.2% (기준 대비 +8.2pp 초과),34,0.176,D_AUTO_ID
pages.mobile.aiInsightsPage.card2Action,상품 관리,5,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.card3Title,쿠폰 남용 — TikTok 크리에이터 TechVibe,29,0.483,D_AUTO_ID
pages.mobile.aiInsightsPage.card3Desc,쿠폰 사용률이 일반 패턴보다 3배 높습니다. 쿠폰 한도 조정을 권장합니다.,41,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.card3B1,340회 사용 / 198만 뷰 = 1.7‰ (2‰ 한도 근접),34,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.card3B2,쿠폰 할인액 ₩17M — 매출의 19.1%,23,0.043,D_AUTO_ID
pages.mobile.aiInsightsPage.card3Action,쿠폰 한도 조정,8,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.card4Title,최고 성과 — Google 브랜드 KW ROAS 7.0x,31,0.419,D_AUTO_ID
pages.mobile.aiInsightsPage.card4Desc,Google 브랜드 캠페인이 최고 효율 유지 중. 예산 증액 기회 식별됨.,41,0.146,D_AUTO_ID
pages.mobile.aiInsightsPage.card4B1,네이버 SA도 7.1x — 동일한 높은 효율 수준,27,0.111,D_AUTO_ID
pages.mobile.aiInsightsPage.card4B2,"합산 예산 증액 시 +₩2,800만 매출 추가 기대",28,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.card4Action,예산 증액 검토,8,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.qq1,지난달 대비 순이익이 개선되었나요?,19,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.qq2,ROAS가 가장 낮은 채널은 어디인가요?,22,0.182,D_AUTO_ID
pages.mobile.aiInsightsPage.qq3,반품율이 위험한 SKU는 무엇인가요?,20,0.150,D_AUTO_ID
pages.mobile.aiInsightsPage.qq4,비용 절감 우선순위는 무엇인가요?,18,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.adSpend,광고 비용,5,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.loading,불러오는 중...,9,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.heroDesc,API 키를 등록하고 연결 상태를 관리합니다.,25,0.120,D_AUTO_ID
pages.mobile.aiInsightsPage.tabHistory,📋 알림 이력,8,0.000,D_AUTO_ID
pages.mobile.aiInsightsPage.tabHistoryDesc,실시간 로그,6,0.000,D_AUTO_ID
pages.mobile.helpPanel.searchResult,검색 결과,5,0.000,D_AUTO_ID
pages.mobile.helpPanel.currentPageHelp,현재 페이지 도움말,10,0.000,D_AUTO_ID
pages.mobile.helpPanel.goBack,← 돌아가기,6,0.000,D_AUTO_ID
pages.mobile.helpPanel.fullManual,📚 전체 사용설명서 보기 →,16,0.000,D_AUTO_ID
pages.mobile.helpPanel.needMoreHelp,더 자세한 내용이 필요하신가요?,17,0.000,D_AUTO_ID
pages.mobile.helpPanel.footerHelp,Geniego-ROI v423 · 도움이 필요하면 관리자에게 문의하세요,39,0.282,D_AUTO_ID
pages.mobile.helpPanel.dataFrom,📥 데이터 수집 출처,12,0.000,D_AUTO_ID
pages.mobile.helpPanel.provides,📊 이 메뉴가 제공하는 정보,16,0.000,D_AUTO_ID
pages.mobile.helpPanel.howToUse,📋 사용 방법,8,0.000,D_AUTO_ID
pages.mobile.helpPanel.canDo,🎯 이 메뉴로 할 수 있는 것,17,0.000,D_AUTO_ID
pages.mobile.helpPanel.searchPlaceholder,"도움말 검색... (예: ROAS, 재고, API키)",29,0.241,D_AUTO_ID
