path,ja_value,ko_value,ja_type,ja_hangul
ruleEnginePage.wms.guideTabInvcDesc,INCOTERMS、HSコード、為替レートで税関用コマーシャルインボイスを生成します。,INCOTERMS、HSコード、為替レートで税関用コマーシャルインボイスを生成します。,string,0
ruleEnginePage.wms.guideTabLotDesc,期限切れ間近の商品の自動アラートでロット番号と消費期限を管理します。,期限切れ間近の商品の自動アラートでロット番号と消費期限を管理します。,string,0
ruleEnginePage.wms.guideTabPickDesc,出庫承認ワークフローでピッキングリストを処理し、梱包伝票を印刷し、処理状況を追跡します。,出庫承認ワークフローでピッキングリストを処理し、梱包伝票を印刷し、処理状況を追跡します。,string,0
ruleEnginePage.wms.guideTabRecvDesc,入庫発注を追跡し、入庫確認すると在庫が自動更新されます。,入庫発注を追跡し、入庫確認すると在庫が自動更新されます。,string,0
ruleEnginePage.wms.guideTabReplDesc,再注文ポイントを自動検出し、安全在庫に基づく推奨数量で発注書を作成します。,再注文ポイントを自動検出し、安全在庫に基づく推奨数量で発注書を作成します。,string,0
ruleEnginePage.wms.guideTabSupDesc,サプライヤー情報、支払条件、リードタイム、発注履歴を管理します。,サプライヤー情報、支払条件、リードタイム、発注履歴を管理します。,string,0
ruleEnginePage.wms.guideTabTrackDesc,配送業者APIによるリアルタイム配送追跡とタイムライン可視化。,配送業者APIによるリアルタイム配送追跡とタイムライン可視化。,string,0
ruleEnginePage.wms.guideTabWhDesc,倉庫を登録し、保管タイプを設定し、アクセス権限を管理し、施設別在庫レベルを監視します。,倉庫を登録し、保管タイプを設定し、アクセス権限を管理し、施設別在庫レベルを監視します。,string,0
ruleEnginePage.wms.guideTabsTitle,タブ説明,タブ説明,string,0
ruleEnginePage.wms.invAdjApply,Apply,Apply,string,0
ruleEnginePage.wms.invAdjCancel,Cancel,Cancel,string,0
ruleEnginePage.wms.invAdjQty,Adjustment Qty,Adjustment Qty,string,0
ruleEnginePage.wms.invAdjTitle,🔧 Stock Adjustment (Live),🔧 Stock Adjustment (Live),string,0
ruleEnginePage.wms.invColAdj,Adjust,Adjust,string,0
ruleEnginePage.wms.invColCost,Cost,Cost,string,0
ruleEnginePage.wms.invColProduct,Product,Product,string,0
ruleEnginePage.wms.invColSafe,Safety Stock,Safety Stock,string,0
ruleEnginePage.wms.invColSku,SKU,SKU,string,0
ruleEnginePage.wms.invColStatus,Status,Status,string,0
ruleEnginePage.wms.invColTotal,Total,Total,string,0
ruleEnginePage.wms.invColValue,Value,Value,string,0
ruleEnginePage.wms.invDemoAdj,📌 体験: 在庫調整は適用されません。,📌 体験: 在庫調整は適用されません。,string,0
ruleEnginePage.wms.invLowOnly,⚠️ 不足商品のみ,⚠️ 不足商品のみ,string,0
ruleEnginePage.wms.invNoResult,🔍 検索結果がありません。,🔍 検索結果がありません。,string,0
ruleEnginePage.wms.invOutOfStock,📛 品切れ,📛 品切れ,string,0
ruleEnginePage.wms.invSearchPh,Search SKU or product...,Search SKU or product...,string,0
ruleEnginePage.wms.invTableTitle,📦 Warehouse Stock by SKU,📦 Warehouse Stock by SKU,string,0
ruleEnginePage.wms.invTotalStock,Total Stock (pcs) · Live,Total Stock (pcs) · Live,string,0
ruleEnginePage.wms.invcAddItem,+ Add Item,+ Add Item,string,0
ruleEnginePage.wms.invcAddrLabel,Address,Address,string,0
ruleEnginePage.wms.invcAddress,Address,Address,string,0
ruleEnginePage.wms.invcBasicInfo,📄 Invoice Info,📄 Invoice Info,string,0
ruleEnginePage.wms.invcCarrierLabel,Carrier,Carrier,string,0
ruleEnginePage.wms.invcColAmt,Amount,Amount,string,0
ruleEnginePage.wms.invcColDel,Delete,Delete,string,0
ruleEnginePage.wms.invcColDesc,Description,Description,string,0
ruleEnginePage.wms.invcColHs,HS Code,HS Code,string,0
ruleEnginePage.wms.invcColNo,#,#,string,0
ruleEnginePage.wms.invcColOrigin,Origin,Origin,string,0
ruleEnginePage.wms.invcColQty,Qty,Qty,string,0
ruleEnginePage.wms.invcColUnit,Unit Price,Unit Price,string,0
ruleEnginePage.wms.invcCompany,상호,상호,string,1
ruleEnginePage.wms.invcCompanyLabel,Company,Company,string,0
ruleEnginePage.wms.invcCompanyName,Company/Name,Company/Name,string,0
ruleEnginePage.wms.invcCompanyNameLabel,Company/Name,Company/Name,string,0
ruleEnginePage.wms.invcConsigneeTitle,📦 Consignee,📦 Consignee,string,0
ruleEnginePage.wms.invcCopyNo,📋 Copy Number,📋 Copy Number,string,0
ruleEnginePage.wms.invcCurrLabel,Currency,Currency,string,0
ruleEnginePage.wms.invcDateLabel,Issue Date,Issue Date,string,0
ruleEnginePage.wms.invcDesc,Auto-generate customs invoice,Auto-generate customs invoice,string,0
ruleEnginePage.wms.invcEmailLabel,Email,Email,string,0
ruleEnginePage.wms.invcExRateLabel,Rate (KRW/{c}),Rate (KRW/{c}),string,0
ruleEnginePage.wms.invcExRateShort,Exchange Rate,Exchange Rate,string,0
ruleEnginePage.wms.invcIncotermLabel,INCOTERM,INCOTERM,string,0
ruleEnginePage.wms.invcItemsTitle,📋 Line Items,📋 Line Items,string,0
ruleEnginePage.wms.invcNoLabel,Invoice No,Invoice No,string,0
ruleEnginePage.wms.invcPhone,Phone,Phone,string,0
ruleEnginePage.wms.invcPhoneLabel,Phone,Phone,string,0
ruleEnginePage.wms.invcPrintBtn,🖨️ Print Invoice,🖨️ Print Invoice,string,0
ruleEnginePage.wms.invcRemarkLabel,Remarks,Remarks,string,0
ruleEnginePage.wms.invcRemarkPh,Customs notes,Customs notes,string,0
ruleEnginePage.wms.invcShipperTitle,🏢 Shipper,🏢 Shipper,string,0
ruleEnginePage.wms.invcTitle,🧾 Commercial Invoice,🧾 Commercial Invoice,string,0
ruleEnginePage.wms.invcTotal,Total,Total,string,0
ruleEnginePage.wms.invcTrackLabel,Tracking No,Tracking No,string,0
ruleEnginePage.wms.ioBulkDone,{n}件が正常に登録されました！,{n}件が正常に登録されました！,string,0
ruleEnginePage.wms.ioBulkInfo,Excel(.xlsx)またはCSVファイルをアップロードして入出庫記録を一括登録します。サンプルファイルをダウンロードして書式を確認してください。,Excel(.xlsx)またはCSVファイルをアップロードして入出庫記録を一括登録します。サンプルファイルをダウンロードして書式を確認してください。,string,0
ruleEnginePage.wms.ioBulkPreview,プレビュー,プレビュー,string,0
ruleEnginePage.wms.ioBulkSampleBtn,サンプルDL,サンプルDL,string,0
ruleEnginePage.wms.ioBulkSelectBtn,ファイル選択,ファイル選択,string,0
ruleEnginePage.wms.ioBulkTitle,入出庫一括アップロード,入出庫一括アップロード,string,0
ruleEnginePage.wms.ioCancelBtn,Cancel,Cancel,string,0
ruleEnginePage.wms.ioColBy,By,By,string,0
ruleEnginePage.wms.ioColDate,Date,Date,string,0
ruleEnginePage.wms.ioColProduct,Product,Product,string,0
ruleEnginePage.wms.ioColQty,Qty,Qty,string,0
ruleEnginePage.wms.ioColRef,Ref No,Ref No,string,0
ruleEnginePage.wms.ioColSku,SKU,SKU,string,0
ruleEnginePage.wms.ioColType,Type,Type,string,0
ruleEnginePage.wms.ioColUnit,Unit Price,Unit Price,string,0
ruleEnginePage.wms.ioColWh,Warehouse,Warehouse,string,0
ruleEnginePage.wms.ioDemoMsg,📌 体験モード: 実際の入出庫は登録されません。,📌 体験モード: 実際の入出庫は登録されません。,string,0
ruleEnginePage.wms.ioFilterAdj,Stock Adjustment,Stock Adjustment,string,0
ruleEnginePage.wms.ioFilterAll,All,All,string,0
ruleEnginePage.wms.ioFilterDisposal,Disposal,Disposal,string,0
ruleEnginePage.wms.ioFilterInbound,Inbound,Inbound,string,0
ruleEnginePage.wms.ioFilterOutbound,Outbound,Outbound,string,0
ruleEnginePage.wms.ioFilterRetInbound,Return Inbound,Return Inbound,string,0
ruleEnginePage.wms.ioFilterRetOutbound,Return Outbound,Return Outbound,string,0
ruleEnginePage.wms.ioFilterTransfer,Transfer,Transfer,string,0
ruleEnginePage.wms.ioItems,items,items,string,0
ruleEnginePage.wms.ioMemoLabel,Reason/Memo,Reason/Memo,string,0
ruleEnginePage.wms.ioProductLabel,상품명,상품명,string,1
ruleEnginePage.wms.ioQtyLabel,Qty *,Qty *,string,0
ruleEnginePage.wms.ioRefLabel,참조번호,참조번호,string,1
ruleEnginePage.wms.ioRefPh,Order No or PO No,Order No or PO No,string,0
ruleEnginePage.wms.ioRegBtn,+ Register In/Out,+ Register In/Out,string,0
ruleEnginePage.wms.ioRegTitle,📦 Register In/Out,📦 Register In/Out,string,0
ruleEnginePage.wms.ioReturnReason,Return Reason,Return Reason,string,0
ruleEnginePage.wms.ioReturnReasonPh,"Change of mind, defective, etc.","Change of mind, defective, etc.",string,0
ruleEnginePage.wms.ioSaveBtn,💾 Register,💾 Register,string,0
ruleEnginePage.wms.ioSearchPh,Search SKU/Product/Ref No...,Search SKU/Product/Ref No...,string,0
ruleEnginePage.wms.ioSkuLabel,SKU *,SKU *,string,0
ruleEnginePage.wms.ioSkuRequired,SKUと数量は必須です。,SKUと数量は必須です。,string,0
ruleEnginePage.wms.ioTransferDest,Transfer Destination Warehouse,Transfer Destination Warehouse,string,0
ruleEnginePage.wms.ioTypeLabel,Type *,Type *,string,0
ruleEnginePage.wms.ioUnitLabel,Io Unit Label,Io Unit Label,string,0
ruleEnginePage.wms.ioWhLabel,Warehouse *,Warehouse *,string,0
ruleEnginePage.wms.location,Location,Location,string,0
ruleEnginePage.wms.lotColDays,Days Left,Days Left,string,0
ruleEnginePage.wms.lotColExpiry,Expiry,Expiry,string,0
ruleEnginePage.wms.lotColId,LOT ID,LOT ID,string,0
ruleEnginePage.wms.lotColLotNo,Lot No,Lot No,string,0
ruleEnginePage.wms.lotColMfg,Mfg Date,Mfg Date,string,0
ruleEnginePage.wms.lotColProduct,Product,Product,string,0
ruleEnginePage.wms.lotColQty,Qty,Qty,string,0
ruleEnginePage.wms.lotColSku,SKU,SKU,string,0
ruleEnginePage.wms.lotColWarn,Warning,Warning,string,0
ruleEnginePage.wms.lotColWh,Warehouse,Warehouse,string,0
ruleEnginePage.wms.lotDaysLeft,days left,days left,string,0
ruleEnginePage.wms.lotExpireSoon,⚠️ Expiry within 30 days:,⚠️ Expiry within 30 days:,string,0
ruleEnginePage.wms.lotImminent,⚠ Imminent,⚠ Imminent,string,0
ruleEnginePage.wms.lotRegBtn,Register,Register,string,0
ruleEnginePage.wms.lotRegDone,✅ Lot registered,✅ Lot registered,string,0
ruleEnginePage.wms.lotRegTitle,+ New Lot,+ New Lot,string,0
ruleEnginePage.wms.pageSub,コネクタ＆統合管理,コネクタ＆統合管理,string,0
ruleEnginePage.wms.pendingReceive,Pending Receipt,Pending Receipt,string,0
ruleEnginePage.wms.pendingShip,Pending Shipment,Pending Shipment,string,0
ruleEnginePage.wms.permAddBtn,Add Permission,Add Permission,string,0
ruleEnginePage.wms.permBtn,Permission Management,Permission Management,string,0
ruleEnginePage.wms.permColAction,Management,Management,string,0
ruleEnginePage.wms.permColRole,Role,Role,string,0
ruleEnginePage.wms.permColUser,User,User,string,0
ruleEnginePage.wms.permDesc,Control warehouse access permissions by user. Permissions vary by role.,Control warehouse access permissions by user. Permissions vary by role.,string,0
ruleEnginePage.wms.permEmpty,No permissions registered. Please add users.,No permissions registered. Please add users.,string,0
ruleEnginePage.wms.permRoleAdmin,Admin,Admin,string,0
ruleEnginePage.wms.permRoleLabel,Role,Role,string,0
ruleEnginePage.wms.permRoleManager,Manager,Manager,string,0
ruleEnginePage.wms.permRoleOperator,Operator,Operator,string,0
ruleEnginePage.wms.permRoleViewer,Viewer,Viewer,string,0
ruleEnginePage.wms.permTitle,Perm Title,Perm Title,string,0
ruleEnginePage.wms.permUserLabel,User Email,User Email,string,0
ruleEnginePage.wms.pickAll,All,All,string,0
ruleEnginePage.wms.pickApprPending,🔐 Approval Pending,🔐 Approval Pending,string,0
ruleEnginePage.wms.pickApprovalPending,승인 대기,승인 대기,string,1
ruleEnginePage.wms.pickColAction,Action,Action,string,0
ruleEnginePage.wms.pickColCreated,Created,Created,string,0
ruleEnginePage.wms.pickColId,Pick ID,Pick ID,string,0
ruleEnginePage.wms.pickColOrder,Order No,Order No,string,0
ruleEnginePage.wms.pickColProduct,Product,Product,string,0
ruleEnginePage.wms.pickColQty,Qty,Qty,string,0
ruleEnginePage.wms.pickColSku,SKU,SKU,string,0
ruleEnginePage.wms.pickColStatus,Status,Status,string,0
ruleEnginePage.wms.pickColWh,Warehouse,Warehouse,string,0
ruleEnginePage.wms.pickDispatchAppr,🔐 Dispatch,🔐 Dispatch,string,0
ruleEnginePage.wms.pickDispatchBtn,🔐 출고 승인,🔐 출고 승인,string,1
ruleEnginePage.wms.pickDispatchConfirm,✅ Approve,✅ Approve,string,0
ruleEnginePage.wms.pickDispatchSub,Approve dispatch?,Approve dispatch?,string,0
ruleEnginePage.wms.pickDispatchTitle,Dispatch Approval,Dispatch Approval,string,0
ruleEnginePage.wms.pickDispatchWarn,Picking starts after approval.,Picking starts after approval.,string,0
ruleEnginePage.wms.pickItems,items,items,string,0
ruleEnginePage.wms.pickPacked,Packed,Packed,string,0
ruleEnginePage.wms.pickPending,Pending,Pending,string,0
ruleEnginePage.wms.pickPicked,Picked,Picked,string,0
ruleEnginePage.wms.pickPrintBtn,🖨️ Print,🖨️ Print,string,0
ruleEnginePage.wms.pickShipped,Shipped,Shipped,string,0
ruleEnginePage.wms.processShipment,Process Shipment,Process Shipment,string,0
ruleEnginePage.wms.quantity,수량,수량,string,1
ruleEnginePage.wms.recvAllPO,All POs,All POs,string,0
ruleEnginePage.wms.recvColAction,Action,Action,string,0
ruleEnginePage.wms.recvColEta,ETA,ETA,string,0
ruleEnginePage.wms.recvColOrderDate,Order Date,Order Date,string,0
ruleEnginePage.wms.recvColPO,PO No,PO No,string,0
ruleEnginePage.wms.recvColProduct,Product,Product,string,0
ruleEnginePage.wms.recvColQty,Order Qty,Order Qty,string,0
ruleEnginePage.wms.recvColSku,SKU,SKU,string,0
ruleEnginePage.wms.recvColStatus,Status,Status,string,0
ruleEnginePage.wms.recvColSupplier,Supplier,Supplier,string,0
ruleEnginePage.wms.recvColTotal,Total,Total,string,0
ruleEnginePage.wms.recvColUnit,Unit Price,Unit Price,string,0
ruleEnginePage.wms.recvConfirmBtn,✅ Confirm Receipt,✅ Confirm Receipt,string,0
ruleEnginePage.wms.recvInTransit,In Transit,In Transit,string,0
ruleEnginePage.wms.recvReceived,Received,Received,string,0
ruleEnginePage.wms.recvTotalAmt,Total PO Amt,Total PO Amt,string,0
ruleEnginePage.wms.registerReceipt,Register Receipt,Register Receipt,string,0
ruleEnginePage.wms.replClickAuto,Click to auto-fill PO,Click to auto-fill PO,string,0
ruleEnginePage.wms.replColEta,ETA,ETA,string,0
ruleEnginePage.wms.replColOrderDate,Order Date,Order Date,string,0
ruleEnginePage.wms.replColPO,PO No,PO No,string,0
ruleEnginePage.wms.replColQty,Qty,Qty,string,0
ruleEnginePage.wms.replColStatus,Status,Status,string,0
ruleEnginePage.wms.replColSupplier,Supplier,Supplier,string,0
ruleEnginePage.wms.replColTotal,Total,Total,string,0
ruleEnginePage.wms.replCreateBtn,⚡ Create PO,⚡ Create PO,string,0
ruleEnginePage.wms.replDone,✅ PO created,✅ PO created,string,0
ruleEnginePage.wms.replEtaLabel,ETA,ETA,string,0
ruleEnginePage.wms.replFormTitle,📋 Purchase Order,📋 Purchase Order,string,0
ruleEnginePage.wms.replHistTitle,PO History,PO History,string,0
ruleEnginePage.wms.replNeedTitle,⚡ Reorder needed ({n} types),⚡ Reorder needed ({n} types),string,0
ruleEnginePage.wms.replQtyLabel,Order Qty,Order Qty,string,0
ruleEnginePage.wms.replSupplierLabel,Supplier,Supplier,string,0
ruleEnginePage.wms.replTotal,Est. Total,Est. Total,string,0
ruleEnginePage.wms.replUnitLabel,Unit Price,Unit Price,string,0
ruleEnginePage.wms.scanApply,Apply this SKU,Apply this SKU,string,0
ruleEnginePage.wms.scanBtn,Barcode Scan,Barcode Scan,string,0
ruleEnginePage.wms.scanCamError,Camera access denied. Check browser permissions.,Camera access denied. Check browser permissions.,string,0
ruleEnginePage.wms.scanDetected,Barcode detected!,Barcode detected!,string,0
ruleEnginePage.wms.scanScanning,Align barcode to scan area...,Align barcode to scan area...,string,0
